group1,group2,group3,group4,group5,group6,id,x,y,z
1.1553916724676e+14,4.6618323910761e+14,8.727121031275e+14,5.6351606752587e+14,4.4877739479592e+14,1.3569162515334e+14,24,24,100,0
1.1936552101429e+14,4.8162837610517e+14,9.0175823644244e+14,5.8233635886141e+14,4.6379913653806e+14,1.4024172772484e+14,25,25,100,0
1.2315781408723e+14,4.9693133427141e+14,9.3051741693003e+14,6.0096851537251e+14,4.786714785061e+14,1.447464050274e+14,26,26,100,0
1.2691502380762e+14,5.1208893792174e+14,9.5898666710502e+14,6.1941050967102e+14,4.9339254384712e+14,1.4920511700829e+14,27,27,100,0
1.3063630898953e+14,5.2709856201517e+14,9.871636384309e+14,6.3766080550002e+14,5.0796089744689e+14,1.536174516338e+14,28,28,100,0
1.3432092507278e+14,5.4195782530213e+14,1.0150460801919e+15,6.5571799999002e+14,5.2237524990997e+14,1.5798303617097e+14,29,29,100,0
1.3796819301622e+14,5.5666449136794e+14,1.0426317013482e+15,6.7358071605967e+14,5.3663436531048e+14,1.6230151058435e+14,30,30,100,0
1.4157749106176e+14,5.7121645641699e+14,1.0699181897663e+15,6.9124759880741e+14,5.5073705457858e+14,1.6657252654112e+14,31,31,100,0
1.451482277206e+14,5.8561165679539e+14,1.0969030764931e+15,7.0871721495747e+14,5.6468209339835e+14,1.7079572268737e+14,32,32,100,0
1.4867978975335e+14,5.9984787249248e+14,1.1235833937283e+15,7.2598782669316e+14,5.7846804458327e+14,1.7497066906128e+14,33,33,100,0
1.5217167473627e+14,6.139232817177e+14,1.1499567327401e+15,7.4305807150547e+14,5.9209378558137e+14,1.7909703143647e+14,34,34,100,0
1.5562342634389e+14,6.2783620528208e+14,1.1760208016621e+15,7.5992666339985e+14,6.0555826965013e+14,1.831744984744e+14,35,35,100,0
1.5903461364655e+14,6.4158503049557e+14,1.2017733055064e+15,7.7659231042932e+14,6.1886045844019e+14,1.8720276111653e+14,36,36,100,0
1.6240482719635e+14,6.5516820233809e+14,1.2272119477876e+15,7.9305371281047e+14,6.3199931794778e+14,1.911815115293e+14,37,37,100,0
1.6573367534531e+14,6.6858421433213e+14,1.2523344291984e+15,8.0930956002742e+14,6.4497381395656e+14,1.9511044183588e+14,38,38,100,0
1.6902078071357e+14,6.8183159904138e+14,1.2771384434662e+15,8.2535852680871e+14,6.5778290685004e+14,1.9898924261627e+14,39,39,100,0
1.7226575797297e+14,6.9490884402072e+14,1.3016215313712e+15,8.4119917757827e+14,6.7042547335638e+14,2.0281757920647e+14,40,40,100,0
1.7546819982895e+14,7.0781433997977e+14,1.3257809954852e+15,8.5682990250974e+14,6.8290025806005e+14,2.0659507603494e+14,41,41,100,0
1.7862776247762e+14,7.2054672044174e+14,1.3496145461904e+15,8.7224933889888e+14,6.9520620869826e+14,2.1032141859154e+14,42,42,100,0
1.8174410812641e+14,7.3310463642631e+14,1.3731198846742e+15,8.874561069836e+14,7.0734226035131e+14,2.1399628865515e+14,43,43,100,0
1.8481690252594e+14,7.4548674826384e+14,1.3962946940288e+15,9.0244880457897e+14,7.193073303428e+14,2.1761936270976e+14,44,44,100,0
1.878458133975e+14,7.576917206446e+14,1.4191366355263e+15,9.1722600510416e+14,7.3110031604399e+14,2.2119031122993e+14,45,45,100,0
1.9083050935907e+14,7.6971821938244e+14,1.4416433473128e+15,9.3178625726166e+14,7.4272009412785e+14,2.2470879840699e+14,46,46,100,0
1.9377065905394e+14,7.8156490877088e+14,1.4638124435208e+15,9.4612808504908e+14,7.5416552019316e+14,2.2817448199094e+14,47,47,100,0
1.9666593046424e+14,7.9323044949917e+14,1.4856415138321e+15,9.6024998809676e+14,7.6543542874018e+14,2.3158701324292e+14,48,48,100,0
1.9951599038255e+14,8.047134970541e+14,1.5071281234352e+15,9.7415044227408e+14,7.7652863343925e+14,2.3494603698078e+14,49,49,100,0
2.0232050402386e+14,8.1601270056333e+14,1.5282698133657e+15,9.8782790054103e+14,7.874439276622e+14,2.382511917087e+14,50,50,100,0
2.0507913476176e+14,8.2712670203789e+14,1.5490641012095e+15,1.0012807940226e+15,7.9818008524825e+14,2.4150210982234e+14,51,51,100,0
2.0779154397233e+14,8.3805413596712e+14,1.569508482139e+15,1.0145075332756e+15,8.0873586147077e+14,2.4469841787897e+14,52,52,100,0
2.1045739097006e+14,8.4879362921721e+14,1.5896004302349e+15,1.0275065097141e+15,8.191099941701e+14,2.4783973692208e+14,53,53,100,0
2.1307633298671e+14,8.5934380104587e+14,1.6093373997809e+15,1.0402760969815e+15,8.2930120487384e+14,2.5092568280689e+14,54,54,100,0
2.1564802567296e+14,8.6970326522015e+14,1.6287168302765e+15,1.0528146547289e+15,8.3930820188377e+14,2.5395586710992e+14,55,55,100,0
2.1817211577917e+14,8.7987059989204e+14,1.6477360911877e+15,1.0651204932351e+15,8.4912965132978e+14,2.5692988873598e+14,56,56,100,0
2.2064825032318e+14,8.8984438525502e+14,1.6663925528653e+15,1.0771919220441e+15,8.5876421466765e+14,2.5984734551421e+14,57,57,100,0
2.2307608266537e+14,8.9962322856079e+14,1.684683633793e+15,1.0890272794119e+15,8.682105745839e+14,2.6270784125067e+14,58,58,100,0
2.2545526457829e+14,9.092057314424e+14,1.7026067401995e+15,1.1006248925088e+15,8.7746740350657e+14,2.6551097631111e+14,59,59,100,0
2.2778544694416e+14,9.1859049272004e+14,1.7201592717111e+15,1.1119830814781e+15,8.8653336692363e+14,2.6825634863452e+14,60,60,100,0
2.3006628005422e+14,9.277761095565e+14,1.737338623844e+15,1.1231001613803e+15,8.9540712500808e+14,2.709435542449e+14,61,61,100,0
2.3229741395401e+14,9.3676117879446e+14,1.7541421907707e+15,1.1339744442834e+15,9.0408733437054e+14,2.735721877995e+14,62,62,100,0
2.3447849880952e+14,9.4554429837456e+14,1.7705673681819e+15,1.1446042413862e+15,9.1257264984275e+14,2.7614184314472e+14,63,63,100,0
2.3660918527981e+14,9.5412406877734e+14,1.7866115561452e+15,1.1549878651097e+15,9.2086172624122e+14,2.7865211386487e+14,64,64,100,0
2.3868912489456e+14,9.6249909448428e+14,1.8022721619624e+15,1.1651236311613e+15,9.289532201107e+14,2.811025938233e+14,65,65,100,0
2.4071797043346e+14,9.7066798544711e+14,1.817546603008e+15,1.1750098605613e+15,9.3684579144088e+14,2.83492877694e+14,66,66,100,0
2.4269537630492e+14,9.7862935855506e+14,1.8324323095386e+15,1.1846448816284e+15,9.4453810535013e+14,2.8582256148139e+14,67,67,100,0
2.4462099892159e+14,9.8638183909181e+14,1.84692672746e+15,1.1940270319155e+15,9.5202883373171e+14,2.8809124302691e+14,68,68,100,0
2.4649449707111e+14,9.939240621751e+14,1.8610273210446e+15,1.2031546600933e+15,9.593166568586e+14,2.9029852250096e+14,69,69,100,0
2.4831553228022e+14,1.0012546741727e+15,1.8747315755896e+15,1.2120261277779e+15,9.6640026494414e+14,2.9244400287891e+14,70,70,100,0
2.5008376917117e+14,1.0083723340897e+15,1.8880370000102e+15,1.2206398112979e+15,9.7327835965582e+14,2.9452729040023e+14,71,71,100,0
2.5179887580904e+14,1.0152757149224e+15,1.9009411293603e+15,1.2289941033995e+15,9.7994965558098e+14,2.9654799500993e+14,72,72,100,0
2.534605237263e+14,1.0219635036883e+15,1.9134415248801e+15,1.2370874133391e+15,9.8641288036419e+14,2.9850573041262e+14,73,73,100,0
2.5506838310506e+14,1.0284343815145e+15,1.9255357369121e+15,1.2449181436447e+15,9.9266675485694e+14,3.0040010856681e+14,74,74,100,0
2.5662213250264e+14,1.034687063521e+15,1.9372213791433e+15,1.2524847400956e+15,9.9871003225182e+14,3.0223075161397e+14,75,75,100,0
2.5812145732552e+14,1.0407202925395e+15,1.9484961169014e+15,1.2597856822046e+15,1.0045414924323e+15,3.0399728965269e+14,76,76,100,0
2.5956604808029e+14,1.0465328318772e+15,1.9593576536762e+15,1.2668194742166e+15,1.010159934922e+15,3.0569935862779e+14,77,77,100,0
2.6095560065572e+14,1.0521234664284e+15,1.9698037331756e+15,1.2735846464921e+15,1.0155641800131e+15,3.0733660068776e+14,78,78,100,0
2.622898165934e+14,1.0574910037434e+15,1.9798321413026e+15,1.2800797568336e+15,1.0207530698472e+15,3.0890866452614e+14,79,79,100,0
2.635684033475e+14,1.0626342750556e+15,1.9894407080545e+15,1.2863033917556e+15,1.0257254694503e+15,3.1041520570706e+14,80,80,100,0
2.6479107453324e+14,1.0675521362657e+15,1.9986273093422e+15,1.2922541676975e+15,1.0304802677199e+15,3.1185588697514e+14,81,81,100,0
2.6595755016451e+14,1.0722434688837e+15,2.0073898687327e+15,1.2979307321828e+15,1.0350163783674e+15,3.132303785503e+14,82,82,100,0
2.6706755688052e+14,1.0767071809294e+15,2.0157263591145e+15,1.3033317649245e+15,1.0393327408154e+15,3.1453835840809e+14,83,83,100,0
2.6812082816222e+14,1.0809422077933e+15,2.0236348042905e+15,1.3084559788821e+15,1.0434283210528e+15,3.1577951254628e+14,84,84,100,0
2.6911710453838e+14,1.0849475130572e+15,2.0311132804988e+15,1.3133021212686e+15,1.0473021124482e+15,3.169535352382e+14,85,85,100,0
2.7005613378189e+14,1.0887220892778e+15,2.0381599178638e+15,1.3178689745134e+15,1.0509531365239e+15,3.1806012927358e+14,86,86,100,0
2.7093767109727e+14,1.0922649587364e+15,2.0447729017868e+15,1.322155357183e+15,1.0543804436939e+15,3.1909900618783e+14,87,87,100,0
2.7176147929846e+14,1.0955751741498e+15,2.0509504742666e+15,1.3261601248592e+15,1.0575831139629e+15,3.2006988647961e+14,88,88,100,0
2.7252732897799e+14,1.0986518193492e+15,2.0566909351612e+15,1.3298821709793e+15,1.060560257592e+15,3.209724998181e+14,89,89,100,0
2.7323499866812e+14,1.1014940099269e+15,2.0619926433931e+15,1.3333204276415e+15,1.0633110157314e+15,3.2180658524018e+14,90,90,100,0
2.7388427499397e+14,1.1041008938529e+15,2.0668540180974e+15,1.3364738663758e+15,1.0658345610209e+15,3.2257189133826e+14,91,91,100,0
2.7447495281897e+14,1.1064716520607e+15,2.0712735397178e+15,1.3393414988845e+15,1.0681300981604e+15,3.2326817643937e+14,92,92,100,0
2.7500683538312e+14,1.1086054990059e+15,2.0752497510511e+15,1.3419223777535e+15,1.0701968644506e+15,3.2389520877602e+14,93,93,100,0
2.7547973443419e+14,1.1105016831978e+15,2.0787812582456e+15,1.3442155971383e+15,1.0720341303063e+15,3.2445276664973e+14,94,94,100,0
2.7589347035264e+14,1.1121594877052e+15,2.0818667317522e+15,1.3462202934257e+15,1.0736411997426e+15,3.2494063858757e+14,95,95,100,0
2.7624787226964e+14,1.1135782306378e+15,2.0845049072337e+15,1.3479356458755e+15,1.0750174108337e+15,3.2535862349256e+14,96,96,100,0
2.7654277817951e+14,1.1147572656043e+15,2.0866945864329e+15,1.3493608772431e+15,1.0761621361475e+15,3.2570653078874e+14,97,97,100,0
2.7677803504608e+14,1.115695982149e+15,2.0884346380037e+15,1.3504952543881e+15,1.0770747831543e+15,3.2598418056148e+14,98,98,100,0
2.7695349890342e+14,1.116393806166e+15,2.0897239983033e+15,1.3513380888699e+15,1.0777547946097e+15,3.2619140369411e+14,99,99,100,0
2.7706903461943e+14,1.1168501990701e+15,2.0905616701094e+15,1.3518887353014e+15,1.0782016475431e+15,3.2632804147722e+14,100,100,100,0
2.7712451764465e+14,1.1170646651637e+15,2.0909467381292e+15,1.352146594041e+15,1.0784148590923e+15,3.2639394652173e+14,101,101,100,0
2.7711983465556e+14,1.1170367537929e+15,2.0908783717933e+15,1.3521111178702e+15,1.0783939895258e+15,3.2638898425199e+14,102,102,100,0
2.7705488186296e+14,1.1167660525612e+15,2.0903558119505e+15,1.3517818064355e+15,1.0781386361463e+15,3.2631303140893e+14,103,103,100,0
2.7692956510525e+14,1.1162521877078e+15,2.0893783715974e+15,1.3511582066343e+15,1.0776484336575e+15,3.2616597614539e+14,104,104,100,0
2.7674379993883e+14,1.1154948244734e+15,2.0879454365898e+15,1.3502399129955e+15,1.0769230545144e+15,3.2594771811986e+14,105,105,100,0
2.7649751172538e+14,1.1144936674554e+15,2.0860564663381e+15,1.3490265680527e+15,1.075962209259e+15,3.2565816858841e+14,106,106,100,0
2.7619063571689e+14,1.1132484609543e+15,2.0837109944904e+15,1.3475178627123e+15,1.0747656468426e+15,3.2529725049553e+14,107,107,100,0
2.7582311713868e+14,1.1117589893015e+15,2.080908629581e+15,1.3457135366167e+15,1.0733331549386e+15,3.2486489856399e+14,108,108,100,0
2.753949112711e+14,1.1100250771801e+15,2.0776490556686e+15,1.3436133785032e+15,1.0716645602467e+15,3.2436105938404e+14,109,109,100,0
2.7490598352976e+14,1.1080465899488e+15,2.0739320329935e+15,1.3412172265596e+15,1.0697597287882e+15,3.2378569150227e+14,110,110,100,0
2.7435630954531e+14,1.1058234339665e+15,2.0697573986447e+15,1.3385249687793e+15,1.0676185661973e+15,3.2313876551068e+14,111,111,100,0
2.7374587524312e+14,1.1033555569137e+15,2.0651250672254e+15,1.335536543312e+15,1.0652410180059e+15,3.2242026413587e+14,112,112,100,0
2.7307467692251e+14,1.1006429481119e+15,2.0600350315255e+15,1.3322519388132e+15,1.0626270699259e+15,3.2163018232937e+14,113,113,100,0
2.7234272133631e+14,1.0976856388419e+15,2.0544873632019e+15,1.3286711947916e+15,1.0597767481274e+15,3.2076852735927e+14,114,114,100,0
2.7155002577118e+14,1.0944837026635e+15,2.0484822134704e+15,1.3247944019535e+15,1.0566901195174e+15,3.1983531890366e+14,115,115,100,0
2.7069661812762e+14,1.0910372557315e+15,2.0420198138046e+15,1.3206217025394e+15,1.0533672920111e+15,3.1883058914528e+14,116,116,100,0
2.6978253699885e+14,1.0873464571028e+15,2.0351004766375e+15,1.3161532906441e+15,1.0498084147945e+15,3.177543828662e+14,117,117,100,0
2.6880783710123e+14,1.0834115312104e+15,2.0277246354782e+15,1.3113894392229e+15,1.0460136998628e+15,3.1660676394661e+14,118,118,100,0
2.6777258874615e+14,1.0792327669427e+15,2.0198928344108e+15,1.3063304989325e+15,1.0419834235514e+15,3.1538781484468e+14,119,119,100,0
2.666768655222e+14,1.0748104662437e+15,2.0116056395042e+15,1.3009768362408e+15,1.0377178764033e+15,3.1409762181691e+14,120,120,100,0
2.6552075212559e+14,1.0701449757211e+15,2.0028637009049e+15,1.2953288715282e+15,1.0332173918848e+15,3.1273628419378e+14,121,121,100,0
2.6430434444843e+14,1.0652366870333e+15,1.9936677534672e+15,1.2893870795861e+15,1.0284823467562e+15,3.1130391446458e+14,122,122,100,0
2.6302774966648e+14,1.0600860372721e+15,1.9840186173849e+15,1.2831519901072e+15,1.0235131614364e+15,3.0980063836208e+14,123,123,100,0
2.6169108633209e+14,1.0546935093661e+15,1.9739171988636e+15,1.2766241881909e+15,1.0183103003827e+15,3.0822659495277e+14,124,124,100,0
2.6029448447012e+14,1.0490596324979e+15,1.9633644908247e+15,1.2698043148643e+15,1.0128742724816e+15,3.0658193673147e+14,125,125,100,0
2.5883808567957e+14,1.0431849825425e+15,1.9523615736414e+15,1.2626930676189e+15,1.0072056314519e+15,3.0486682971908e+14,126,126,100,0
2.5732204323762e+14,1.0370701825175e+15,1.9409096158968e+15,1.2552912009591e+15,1.0013049762554e+15,3.0308145356248e+14,127,127,100,0
2.5574652220772e+14,1.0307159030513e+15,1.9290098751688e+15,1.2475995269659e+15,9.9517295151658e+14,3.0122600163642e+14,128,128,100,0
2.5411169955156e+14,1.0241228628693e+15,1.9166636988388e+15,1.2396189158781e+15,9.8881024795258e+14,2.9930068114663e+14,129,129,100,0
2.5241776424535e+14,1.0172918292993e+15,1.9038725249253e+15,1.2313502966901e+15,9.8221760281068e+14,2.973057132337e+14,130,130,100,0
2.5066491740056e+14,1.0102236187983e+15,1.8906378829422e+15,1.222794657771e+15,9.7539580031622e+14,2.9524133307737e+14,131,131,100,0
2.488533723899e+14,1.002919097504e+15,1.8769613947832e+15,1.2139530475058e+15,9.6834567213002e+14,2.9310779000063e+14,132,132,100,0
2.4698335998811e+14,9.9537920163625e+14,1.8628448133048e+15,1.2048265985522e+15,9.6106811710803e+14,2.9090535345154e+14,133,133,100,0
2.450551413316e+14,9.8760498814294e+14,1.8482901249116e+15,1.1954165883311e+15,9.5356414859296e+14,2.8863432820743e+14,134,134,100,0
2.4306897461557e+14,9.7959750260134e+14,1.8332993015537e+15,1.185724281822e+15,9.4583476484452e+14,2.8629501526725e+14,135,135,100,0
2.410251274317e+14,9.7135782898708e+14,1.8178743866778e+15,1.1757509902566e+15,9.3788099978108e+14,2.8388772622165e+14,136,136,100,0
2.3892388041457e+14,9.6288710422603e+14,1.8020175219844e+15,1.1654980881788e+15,9.2970393715238e+14,2.8141278747726e+14,137,137,100,0
2.3676552740258e+14,9.541865188681e+14,1.7857309486602e+15,1.1549670140053e+15,9.2130471093024e+14,2.788705403914e+14,138,138,100,0
2.3455037560487e+14,9.4525731778673e+14,1.7690170086189e+15,1.1441592705796e+15,9.1268450568948e+14,2.7626134140152e+14,139,139,100,0
2.3227874577367e+14,9.3610080090185e+14,1.7518781457447e+15,1.1330764257133e+15,9.0384455697511e+14,2.7358556214882e+14,140,140,100,0
2.2995097238252e+14,9.2671832392751e+14,1.7343169071326e+15,1.121720112707e+15,8.9478615165265e+14,2.7084358959586e+14,141,141,100,0
2.275674038107e+14,9.1711129914464e+14,1.7163359443206e+15,1.1100920308416e+15,8.855106282374e+14,2.6803582613718e+14,142,142,100,0
2.2512840253428e+14,9.0728119619867e+14,1.6979380145028e+15,1.0981939458302e+15,8.7601937719713e+14,2.6516268970211e+14,143,143,100,0
2.2263434532414e+14,8.9722954292201e+14,1.6791259817129e+15,1.0860276902187e+15,8.6631384122249e+14,2.6222461384841e+14,144,144,100,0
2.2008562345181e+14,8.8695792618289e+14,1.6599028179686e+15,1.0735951637248e+15,8.563955154608e+14,2.5922204784592e+14,145,145,100,0
2.1748264290541e+14,8.7646799276587e+14,1.6402716043707e+15,1.0608983335073e+15,8.4626594771148e+14,2.5615545675045e+14,146,146,100,0
2.1482583110438e+14,8.6576147710357e+14,1.6202355824126e+15,1.0479392676857e+15,8.3592676440092e+14,2.530253291314e+14,147,147,100,0
2.12115656438e+14,8.5484028069231e+14,1.5997983038849e+15,1.034720238682e+15,8.2537974898467e+14,2.4983219949553e+14,148,148,100,0
2.0935257989863e+14,8.437062713369e+14,1.5789632547916e+15,1.0212434761673e+15,8.146266493887e+14,2.4657659059172e+14,149,149,100,0
2.0653707229057e+14,8.3236135613252e+14,1.5577339883975e+15,1.0075112481669e+15,8.0366924316414e+14,2.4325903402676e+14,150,150,100,0
2.0366962039724e+14,8.2080750701065e+14,1.5361141716006e+15,9.9352589052663e+14,7.9250936049424e+14,2.3988007723224e+14,151,151,100,0
2.0075072729308e+14,8.0904676180844e+14,1.5141075854693e+15,9.7928980668102e+14,7.811488839611e+14,2.3644028339148e+14,152,152,100,0
1.9778091268092e+14,7.9708122537979e+14,1.4917181255592e+15,9.6480546723263e+14,7.6958974821651e+14,2.3294023134192e+14,153,153,100,0
1.9476071325963e+14,7.8491307075083e+14,1.4689498019649e+15,9.5007540931779e+14,7.5783393954496e+14,2.2938051544891e+14,154,154,100,0
1.9169068312972e+14,7.7254454032962e+14,1.4458067390697e+15,9.3510223574059e+14,7.4588349531506e+14,2.2576174544983e+14,155,155,100,0
1.8857139425002e+14,7.599779472e+14,1.4222931749855e+15,9.1988861388091e+14,7.3374050333539e+14,2.2208454627278e+14,156,156,100,0
1.8540343696706e+14,7.4721567655647e+14,1.3984134607146e+15,9.0443727441276e+14,7.2140710115754e+14,2.1834955784211e+14,157,157,100,0
1.8218742063844e+14,7.3426018733209e+14,1.3741720590471e+15,8.8875100986111e+14,7.0888547536373e+14,2.1455743488066e+14,158,158,100,0
1.78923974371e+14,7.2111401405999e+14,1.3495735431711e+15,8.7283267301038e+14,6.961778608662e+14,2.1070884671414e+14,159,159,100,0
1.7561374784665e+14,7.077797688156e+14,1.3246225946148e+15,8.5668517495813e+14,6.8328654006873e+14,2.0680447702622e+14,160,160,100,0
1.7225743978561e+14,6.9426024933786e+14,1.2993241995025e+15,8.4031161122287e+14,6.7021394551222e+14,2.0284505640958e+14,161,161,100,0
1.6885577390416e+14,6.805583467555e+14,1.2736834569523e+15,8.2371513624367e+14,6.569625625397e+14,1.9883133489784e+14,162,162,100,0
1.6540947086302e+14,6.6667693372325e+14,1.2477053655427e+15,8.068988264167e+14,6.4353481874805e+14,1.9476404528373e+14,163,163,100,0
1.6191927686483e+14,6.5261897041274e+14,1.2213950169351e+15,7.8986580618659e+14,6.299331859417e+14,1.9064393380416e+14,164,164,100,0
1.5838596532314e+14,6.3838750730786e+14,1.1947575885796e+15,7.7261924416442e+14,6.1616017892622e+14,1.864717598246e+14,165,165,100,0
1.5481033895575e+14,6.2398568883355e+14,1.1677983360702e+15,7.5516234962154e+14,6.0221835487917e+14,1.8224829565884e+14,166,166,100,0
1.5119323253103e+14,6.0941675855035e+14,1.1405225862417e+15,7.3749837024292e+14,5.8811031402588e+14,1.7797432673877e+14,167,167,100,0
1.4753551626479e+14,5.946840657064e+14,1.1129357302966e+15,7.1963059089612e+14,5.7383870143885e+14,1.7365065206635e+14,168,168,100,0
1.4383809975427e+14,5.7979107244403e+14,1.0850432153006e+15,7.0156233259983e+14,5.5940620931374e+14,1.6927808473524e+14,169,169,100,0
1.4010193622584e+14,5.6474136046762e+14,1.0568505314221e+15,6.8329695030436e+14,5.4481557860593e+14,1.6485745216436e+14,170,170,100,0
1.3632802690066e+14,5.4953863604323e+14,1.0283631923732e+15,6.6483782821265e+14,5.3006959898897e+14,1.6038959570604e+14,171,171,100,0
1.3251742553677e+14,5.3418673314892e+14,9.9958670820354e+14,6.4618837253319e+14,5.1517110700289e+14,1.5587536955879e+14,172,172,100,0
1.2867124374146e+14,5.1868961672218e+14,9.7052655353719e+14,6.2735200419659e+14,5.0012298434729e+14,1.5131563952755e+14,173,173,100,0
1.2479067294863e+14,5.0305145237102e+14,9.4118825170143e+14,6.0833223000258e+14,4.8492821914675e+14,1.4671129956351e+14,174,174,100,0
1.2087700649167e+14,4.8727667143723e+14,9.115774492503e+14,5.891327088351e+14,4.6958996349656e+14,1.42063285485e+14,175,175,100,0
1.1693158085123e+14,4.713696899184e+14,8.8169934719498e+14,5.6975691151746e+14,4.5411126430501e+14,1.3737249713985e+14,176,176,100,0
1.1295582924715e+14,4.5533509512408e+14,8.5155897524915e+14,5.5020833319189e+14,4.3849523657822e+14,1.3263984739659e+14,177,177,100,0
1.0895129810149e+14,4.3917766779636e+14,8.211611617154e+14,5.3049051423753e+14,4.227450823851e+14,1.2786626543535e+14,178,178,100,0
1.0491966353697e+14,4.2290239578168e+14,7.9051047864783e+14,5.1060705427842e+14,4.0686410278181e+14,1.2305269740936e+14,179,179,100,0
1.0086274791916e+14,4.0651447786533e+14,7.5961115848312e+14,4.9056161858726e+14,3.9085570148492e+14,1.1820010400413e+14,180,180,100,0
96782536963926,3.9001931805672e+14,7.284669814955e+14,4.7035793852518e+14,3.7472338076328e+14,1.1330945493674e+14,181,181,100,0
92681198864180,3.7342251400498e+14,6.970811397982e+14,4.4999981216977e+14,3.5847073339614e+14,1.0838172146856e+14,182,182,100,0
88561107656699,3.5672984592632e+14,6.6545608868383e+14,4.2949111501549e+14,3.4210143724134e+14,1.0341786881983e+14,183,183,100,0
84424873051163,3.3994727201211e+14,6.3359339542094e+14,4.0883583069602e+14,3.2561925865285e+14,98418850286921,184,184,100,0
80275378199449,3.2308093281064e+14,6.0149358926763e+14,3.880381080893e+14,3.0902806768783e+14,93385603875196,185,185,100,0
76115825448959,3.06137160723e+14,5.6915600448203e+14,3.6710234404995e+14,2.9233186180868e+14,88319050382253,186,186,100,0
71949800983997,2.8912253348892e+14,5.3657869657382e+14,3.4603334508752e+14,2.7553483891279e+14,83220105569558,187,187,100,0
67781357011558,2.7204396141549e+14,5.0375841304605e+14,3.2483656361406e+14,2.5864151114706e+14,78089704145583,188,188,100,0
63615001054097,2.5490835798269e+14,4.7068969533288e+14,3.0351784900289e+14,2.4165639564096e+14,72928691765676,189,189,100,0
59455798195740,2.3772270933635e+14,4.3736478135783e+14,2.820837365253e+14,2.2458411982272e+14,67737844107609,190,190,100,0
55309451995291,2.2049399616792e+14,4.0377318949501e+14,2.6054160812465e+14,2.0742938207035e+14,62517841075935,191,191,100,0
51182388674443,2.0322905353013e+14,3.6990115675142e+14,2.3889983964589e+14,1.9019685421054e+14,57269222996198,192,192,100,0
47081855349201,1.8593439654913e+14,3.3573098597116e+14,2.1716798229019e+14,1.7289105375742e+14,51992337987462,193,193,100,0
