time,group1max,group1norm,group2max,group2norm,memory,powernorm,tot_fissions
7.6,2.8705483979507e+14,5.0746797192058e+18,1.1569344455873e+15,2.0423550874783e+19,94664,10358972.475907,3.2008492596243e+17
8,2.8771978452914e+14,5.0864673404374e+18,1.1596130473128e+15,2.0470954735028e+19,94747,10383247.604147,3.208350102631e+17
8.4,2.8837913104976e+14,5.0981581683551e+18,1.1622691679242e+15,2.0517971360975e+19,94757,10407309.646396,3.2157851035731e+17
8.8,2.890313640972e+14,5.1097254881374e+18,1.164896706003e+15,2.0564493248585e+19,94864,10431103.802773,3.2231373296748e+17
9.2,2.8967492579781e+14,5.1211418114439e+18,1.1674893884418e+15,2.0610409792634e+19,94931,10454573.702077,3.2303893626333e+17
9.6,2.9030824851707e+14,5.1323794493979e+18,1.1700409014664e+15,2.0655609586038e+19,95066,10477662.622717,3.2375236758778e+17
10,2.9092982160334e+14,5.1434116955833e+18,1.1725451585871e+15,2.0699985170822e+19,94899,10500315.955207,3.2445233954635e+17
10.4,2.9153826577656e+14,5.1542141456002e+18,1.1749965999855e+15,2.0743438339159e+19,94883,10522483.927545,3.2513731421939e+17
10.8,2.9213239451545e+14,5.1647657799066e+18,1.1773904401318e+15,2.0785884484373e+19,95104,10544123.824215,3.2580597172761e+17
11.2,2.9271124312707e+14,5.1750494697399e+18,1.1797227857017e+15,2.0827254635186e+19,95150,10565201.005622,3.2645724173202e+17
11.6,2.9327406121981e+14,5.1850518357272e+18,1.1819906062379e+15,2.086749488967e+19,95126,10585688.590284,3.2709029361384e+17
12,2.9382027617404e+14,5.1947625999171e+18,1.1841915879018e+15,2.090656381379e+19,95233,10605566.096741,3.2770449451046e+17
12.4,2.9434943750927e+14,5.2041736086816e+18,1.1863239099647e+15,2.0944428517035e+19,95232,10624817.415741,3.2829934665735e+17
12.8,2.9486116178879e+14,5.2132778732388e+18,1.1883860230806e+15,2.0981060797988e+19,95320,10643428.826232,3.2887442608369e+17
13.2,2.9535508811242e+14,5.2220687988337e+18,1.1903764698917e+15,2.1016434047047e+19,95255,10661387.406135,3.2942933350643e+17
13.6,2.9583085326386e+14,5.2305397575081e+18,1.1922937846e+15,2.105052152897e+19,95323,10678680.15267,3.2996366714879e+17
14,2.9628808543963e+14,5.238683982387e+18,1.1941364673421e+15,2.1083295956866e+19,95407,10695293.763719,3.304770159848e+17
14.4,2.9672641032853e+14,5.246494672473e+18,1.1959030083748e+15,2.1114729912007e+19,95337,10711214.850325,3.3096896630511e+17
14.8,2.9714546159192e+14,5.2539651714756e+18,1.1975919301118e+15,2.1144796561369e+19,95200,10726430.299254,3.3143911292003e+17
15.2,2.9754489139774e+14,5.2610891502165e+18,1.1992018294833e+15,2.1173470389831e+19,95444,10740927.64064,3.318870705196e+17
15.6,2.9792437486974e+14,5.2678606837161e+18,1.2007313958552e+15,2.1200727509603e+19,95412,10754695.199029,3.3231247834048e+17
16,2.9828360969229e+14,5.2742742489415e+18,1.2021794094503e+15,2.1226545651064e+19,95362,10767722.08221,3.3271499982111e+17
16.4,2.9862231121312e+14,5.2803246452327e+18,1.203544721619e+15,2.1250903843063e+19,95401,10779998.013666,3.330943174243e+17
16.8,2.9894020686658e+14,5.2860069041487e+18,1.2048262323512e+15,2.1273782050629e+19,95350,10791513.146411,3.334501268852e+17
17.2,2.9923703135562e+14,5.2913162102627e+18,1.2060228708449e+15,2.129516085665e+19,95396,10802257.90282,3.3378213226195e+17
17.6,2.9951252621259e+14,5.2962478960412e+18,1.207133593738e+15,2.1315021441119e+19,95492,10812222.969046,3.3409004576326e+17
18,2.9976644070348e+14,5.3007974577276e+18,1.208157388804e+15,2.1333345644756e+19,95577,10821399.335151,3.3437358898845e+17
18.4,2.9999853565648e+14,5.3049606197467e+18,1.2090932904799e+15,2.1350116227557e+19,95525,10829778.435873,3.3463249727692e+17
18.8,3.0020858882361e+14,5.3087334230873e+18,1.2099404016011e+15,2.1365317223757e+19,95608,10837352.340678,3.3486652558085e+17
19.2,3.0039639862266e+14,5.3121122855715e+18,1.2106979085996e+15,2.1378934183904e+19,95486,10844113.885905,3.3507545254812e+17
19.6,3.0056178799803e+14,5.3150940624181e+18,1.2113650971368e+15,2.1390954418169e+19,95497,10850056.806184,3.3525908458322e+17
20,3.0070460745811e+14,5.3176760926818e+18,1.211941364339e+15,2.1401367182943e+19,95525,10855175.835207,3.3541725896103e+17
20.4,3.0082473569433e+14,5.3198562037542e+18,1.212426221221e+15,2.141016369898e+19,95483,10859466.719047,3.3554984423811e+17
20.8,3.0092207982387e+14,5.3216327115714e+18,1.2128192935288e+15,2.1417337152276e+19,95541,10862926.218977,3.3565674034016e+17
21.2,3.0099657487194e+14,5.3230044083841e+18,1.2131203194986e+15,2.142288264497e+19,95667,10865552.087265,3.3573787781385e+17
21.6,3.010481823554e+14,5.3239705384688e+18,1.2133291440171e+15,2.1426797097785e+19,95653,10867343.017242,3.3579321628398e+17
22,3.0107688851497e+14,5.3245307688851e+18,1.2134457114071e+15,2.142907913252e+19,95649,10868298.581908,3.3582274255661e+17
22.4,3.0108270282092e+14,5.3246851665576e+18,1.213470059375e+15,2.1429728980004e+19,95581,10868419.185009,3.3582646910716e+17
22.8,3.0106565720471e+14,5.3244341900253e+18,1.2134023159192e+15,2.1428748446843e+19,95642,10867706.041095,3.358044334644e+17
23.2,3.0102580396694e+14,5.3237786577457e+18,1.2132426909457e+15,2.1426140788095e+19,95846,10866161.107683,3.3575669611421e+17
23.6,3.0096321483779e+14,5.3227197356553e+18,1.2129914725315e+15,2.1421910657229e+19,95591,10863787.056569,3.3568333961316e+17
24,3.0087797830313e+14,5.3212588942286e+18,1.2126490162025e+15,2.1416063933548e+19,95688,10860587.183181,3.3558446578771e+17
24.4,3.0077019952041e+14,5.3193979097317e+18,1.2122157446107e+15,2.1408607727109e+19,95656,10856565.406429,3.3546019572936e+17
24.8,3.0063999950211e+14,5.3171388503614e+18,1.2116921442601e+15,2.1399550323031e+19,95709,10851726.238347,3.3531066885681e+17
25.2,3.0048751418232e+14,5.3144840609704e+18,1.211078761737e+15,2.1388901119969e+19,95781,10846074.751252,3.3513604190104e+17
25.6,3.0031289422115e+14,5.3114361583118e+18,1.2103762029253e+15,2.1376670611034e+19,95639,10839616.567353,3.3493648858436e+17
26,3.0011630637236e+14,5.30799805511e+18,1.209585138507e+15,2.1362870480421e+19,95642,10832357.907486,3.3471220112614e+17
26.4,2.9989793363891e+14,5.3041729616415e+18,1.2087063045839e+15,2.1347513609616e+19,95741,10824305.594493,3.3446339034747e+17
26.8,2.9965797668019e+14,5.2999644086928e+18,1.2077405083516e+15,2.1330614169628e+19,95898,10815467.100824,3.3419028714169e+17
27.2,2.9939665395553e+14,5.2953762487266e+18,1.2066886286888e+15,2.1312187625711e+19,95784,10805850.55196,3.3389314258046e+17
27.6,2.9911420394342e+14,5.2904126927538e+18,1.2055516251086e+15,2.1292250885476e+19,95908,10795464.802661,3.335722302696e+17
28,2.9881088521261e+14,5.2850783099622e+18,1.2043305380514e+15,2.1270822297427e+19,95811,10784319.437477,3.3322784636491e+17
28.4,2.9848697749624e+14,5.2793780459862e+18,1.2030264932208e+15,2.1247921724318e+19,95902,10772424.809193,3.3286031076016e+17
28.8,2.9814278303514e+14,5.2733172444513e+18,1.2016407069949e+15,2.1223570629756e+19,95767,10759792.083584,3.3246996846986e+17
29.2,2.9777862624936e+14,5.2669016401739e+18,1.2001744851127e+15,2.1197792051001e+19,95832,10746433.226407,3.3205718922748e+17
29.6,2.9739485406695e+14,5.2601373634015e+18,1.1986292240033e+15,2.1170610616036e+19,95838,10732361.012508,3.3162236776673e+17
30,2.9699183450443e+14,5.2530309150313e+18,1.197006405076e+15,2.1142052444e+19,95744,10717588.975732,3.311659222738e+17
30.4,2.9656995737787e+14,5.2455891790821e+18,1.1953075975819e+15,2.1112145195312e+19,95858,10702131.434364,3.3068829517366e+17
30.8,2.9612963329626e+14,5.2378194029904e+18,1.1935344545728e+15,2.1080917992581e+19,95832,10686003.450847,3.3018995188507e+17
31.2,2.9567129070574e+14,5.2297291471715e+18,1.1916887010036e+15,2.1048401218014e+19,95928,10669220.728888,3.2967137764152e+17
31.6,2.9519537954079e+14,5.221326350546e+18,1.1897721484365e+15,2.1014626776521e+19,95886,10651799.74621,3.2913308159299e+17
32,2.947023669363e+14,5.212619254164e+18,1.1877866777892e+15,2.0979627789046e+19,95831,10633757.598232,3.2857559197583e+17
32.4,2.9419273600312e+14,5.2036163807789e+18,1.1857342344136e+15,2.0943438510439e+19,96043,10615111.955975,3.2799945481211e+17
32.8,2.9366698559251e+14,5.194326532249e+18,1.1836168271413e+15,2.0906094318931e+19,95908,10595881.05993,3.2740523372009e+17
33.2,2.9312562858692e+14,5.1847587605896e+18,1.1814365214063e+15,2.0867631599791e+19,95960,10576083.660383,3.2679350807037e+17
33.6,2.9256919160734e+14,5.1749223624534e+18,1.1791954380668e+15,2.0828087723223e+19,95955,10555739.005443,3.2616487261591e+17
34,2.9199821490514e+14,5.1648268793961e+18,1.1768957529641e+15,2.0787501045288e+19,96009,10534866.840792,3.2551993748431e+17
34.4,2.914132489689e+14,5.1544820379311e+18,1.1745396832547e+15,2.0745910667069e+19,95889,10513487.287102,3.248593243901e+17
34.8,2.9081485524421e+14,5.1438977626627e+18,1.1721294903005e+15,2.0703356487369e+19,95978,10491620.866404,3.2418366744957e+17
35.2,2.9020360676941e+14,5.1330841889781e+18,1.1696674822147e+15,2.0659879253586e+19,96015,10469288.527393,3.2349361396257e+17
35.6,2.8958008460362e+14,5.1220515993498e+18,1.1671559994768e+15,2.061552030592e+19,96060,10446511.515658,3.2278982040275e+17
36,2.8894488050248e+14,5.1108104704382e+18,1.1645974256904e+15,2.0570321766379e+19,96036,10423311.469374,3.2207295537444e+17
36.4,2.8829859428818e+14,5.0993714256959e+18,1.1619941769907e+15,2.0524326348417e+19,95994,10399710.322804,3.2134369663086e+17
36.8,2.8764183342728e+14,5.0877452279515e+18,1.1593487003374e+15,2.0477577327045e+19,96027,10375730.291427,3.2060273061461e+17
37.2,2.8697521456761e+14,5.0759428067016e+18,1.1566634796896e+15,2.0430118648418e+19,95924,10351393.927456,3.1985075417312e+17
37.6,2.8629936246666e+14,5.0639752375399e+18,1.1539410316896e+15,2.0381994847142e+19,96005,10326724.078094,3.1908847326884e+17
38,2.8561490959581e+14,5.0518537341042e+18,1.1511839040687e+15,2.0333251013962e+19,96128,10301743.869248,3.1831660247591e+17
38.4,2.8492249598801e+14,5.0395896464075e+18,1.1483946750292e+15,2.0283932788915e+19,96008,10276476.702216,3.1753586487787e+17
38.8,2.8422277053557e+14,5.0271944826109e+18,1.1455759584642e+15,2.0234086448846e+19,96022,10250946.297843,3.1674699343215e+17
39.2,2.8351638931835e+14,5.0146798782938e+18,1.1427303972282e+15,2.0183758783869e+19,96061,10225176.633802,3.1595072903179e+17
39.6,2.8280401632137e+14,5.0020576092043e+18,1.1398606660312e+15,2.0132997148598e+19,95996,10199191.970442,3.1514782130452e+17
40,2.8208632051373e+14,4.9893395387799e+18,1.1369694596766e+15,2.0081849251301e+19,96047,10173016.743707,3.1433902530366e+17
40.4,2.8136397766454e+14,4.9765376508405e+18,1.1340595003713e+15,2.0030363285116e+19,96023,10146675.631493,3.1352510355877e+17
40.8,2.806376702646e+14,4.9636640475545e+18,1.1311335374156e+15,1.9978587919948e+19,96130,10120193.549033,3.1270682593295e+17
41.2,2.7990808566601e+14,4.950730916593e+18,1.1281943397111e+15,1.992657217043e+19,96132,10093595.581527,3.1188496754111e+17
41.6,2.7917591525023e+14,4.9377505164256e+18,1.1252446924172e+15,1.9874365336818e+19,96121,10066906.953908,3.1106030781592e+17
42,2.784418546675e+14,4.9247351803822e+18,1.1222873979165e+15,1.9822017021281e+19,96155,10040153.038718,3.1023363075092e+17
42.4,2.7770660194905e+14,4.9116972836365e+18,1.1193252682136e+15,1.9769576995241e+19,96175,10013359.288405,3.0940572280876e+17
42.8,2.7697085637019e+14,4.89864922284e+18,1.1163611203632e+15,1.9717095117473e+19,96141,9986551.1936816,3.085773716345e+17
43.2,2.7623531899019e+14,4.8856034261441e+18,1.1133977786386e+15,1.9664621374331e+19,96160,9959754.3035163,3.0774936667314e+17
43.6,2.755006928815e+14,4.8725723582822e+18,1.1104380754587e+15,1.9612205900077e+19,96215,9932994.2350039,3.0692249947483e+17
44,2.7476768043493e+14,4.859568472345e+18,1.1074848405375e+15,1.9559898783145e+19,96207,9906296.5748229,3.0609756064984e+17
44.4,2.7403698313166e+14,4.846604206405e+18,1.1045408999657e+15,1.9507750052511e+19,96270,9879686.8721664,3.0527533965017e+17
44.8,2.7330929998204e+14,4.8336919547325e+18,1.1016090699291e+15,1.9455809561988e+19,96166,9853190.5800488,3.0445662295597e+17
45.2,2.7258532792869e+14,4.8208440768434e+18,1.098692158323e+15,1.9404127026504e+19,96036,9826833.0734273,3.0364219463549e+17
45.6,2.7186576225595e+14,4.808072903994e+18,1.0957929664023e+15,1.9352752048142e+19,96143,9800639.6622051,3.0283283674683e+17
46,2.7115129279057e+14,4.7953906716022e+18,1.0929142734882e+15,1.9301733844639e+19,96209,9774635.4537208,3.0202932508901e+17
46.4,2.7044260578289e+14,4.7828095534654e+18,1.0900588445294e+15,1.925112138675e+19,96200,9748845.4221996,3.0123243134794e+17
46.8,2.6974038327633e+14,4.7703416499853e+18,1.0872294275639e+15,1.9200963350875e+19,96237,9723294.3846159,3.0044292235057e+17
47.2,2.6904530084459e+14,4.7579989482732e+18,1.0844287446089e+15,1.9151307958761e+19,96149,9698006.9195554,2.9966155755783e+17
47.6,2.6835802848432e+14,4.7457933380214e+18,1.0816594952473e+15,1.9102203041162e+19,96176,9673007.3994287,2.9888909005997e+17
48,2.6767923017683e+14,4.7337366033238e+18,1.0789243548631e+15,1.9053696004943e+19,96164,9648319.9737201,2.9812626605898e+17
48.4,2.670095609978e+14,4.7218403711478e+18,1.0762259629958e+15,1.9005833626041e+19,96241,9623968.4641068,2.9737382162786e+17
48.8,2.6634967033133e+14,4.7101161693469e+18,1.0735669362745e+15,1.895866228239e+19,96196,9599976.4823948,2.9663248635471e+17
49.2,2.6570019942713e+14,4.6985753822729e+18,1.070949858591e+15,1.8912227775597e+19,96253,9576367.340145,2.9590298055028e+17
49.6,2.650617800413e+14,4.6872292265476e+18,1.0683772756129e+15,1.8866575233544e+19,96222,9553163.9991371,2.9518601371734e+17
50,2.6443503463005e+14,4.6760887546626e+18,1.0658516955628e+15,1.8821749124789e+19,96210,9530389.0787342,2.9448228477821e+17
50.4,2.638205763915e+14,4.665164855831e+18,1.0633755893864e+15,1.8777793261922e+19,96263,9508064.8574816,2.9379248212419e+17
50.8,2.6321900753782e+14,4.6544682247793e+18,1.0609513837953e+15,1.8734750676161e+19,96385,9486213.2094931,2.9311728164993e+17
51.2,2.6263092017905e+14,4.6440093779465e+18,1.058581464818e+15,1.869266368231e+19,96258,9464855.637217,2.9245734776589e+17
51.6,2.6205689490622e+14,4.6337986283111e+18,1.0562681720949e+15,1.8651573777629e+19,96225,9444013.2201164,2.9181333181256e+17
52,2.6149750076504e+14,4.623846084743e+18,1.0540137987729e+15,1.8611521639137e+19,96340,9423706.6130951,2.9118587201189e+17
52.4,2.6095329387594e+14,4.6141616272792e+18,1.0518205859489e+15,1.8572547024264e+19,96300,9403955.9961801,2.9057559191242e+17
52.8,2.6042481775391e+14,4.604754913474e+18,1.049690723951e+15,1.8534688796261e+19,96329,9384781.0871776,2.8998310078044e+17
53.2,2.5991260233438e+14,4.5956353605288e+18,1.0476263484227e+15,1.8497984852399e+19,96292,9366201.1052088,2.8940899247321e+17
53.6,2.5941716368554e+14,4.5868121407318e+18,1.04562953916e+15,1.8462472105541e+19,96322,9348234.7612798,2.8885384514757e+17
54,2.5893900324945e+14,4.5782941676972e+18,1.0437023170533e+15,1.8428186428837e+19,96227,9330900.2301796,2.8831822039167e+17
54.4,2.5847860733964e+14,4.5700900879177e+18,1.0418466420667e+15,1.8395162621721e+19,96396,9314215.1331177,2.8780266268842e+17
54.8,2.5803644655178e+14,4.5622082698585e+18,1.0400644108651e+15,1.8363434366033e+19,96318,9298196.5154714,2.8730769872792e+17
55.2,2.5761297510236e+14,4.5546567928206e+18,1.0383574541462e+15,1.8333034181215e+19,96372,9282860.8240278,2.8683383670428e+17
55.6,2.5720863068501e+14,4.5474434443577e+18,1.0367275360635e+15,1.8303993413882e+19,96308,9268223.9016568,2.8638156615096e+17
56,2.5682383354698e+14,4.540575703833e+18,1.0351763505035e+15,1.8276342171707e+19,96432,9254300.9537441,2.8595135690365e+17
56.4,2.5645898609159e+14,4.5340607353381e+18,1.0337055194888e+15,1.825010929491e+19,96410,9241106.533801,2.8554365865554e+17
56.8,2.561144724802e+14,4.5279053808979e+18,1.0323165915694e+15,1.8225322328891e+19,96413,9228654.5295599,2.8515890052776e+17
57.2,2.5579065820746e+14,4.5221161528605e+18,1.0310110401108e+15,1.8202007493616e+19,96435,9216958.1474364,2.847974905892e+17
57.6,2.554878897564e+14,4.5166992281443e+18,1.0297902619032e+15,1.818018966043e+19,96392,9206029.9008001,2.8445981549415e+17
58,2.5520649339262e+14,4.5116604263911e+18,1.0286555723081e+15,1.8159892264258e+19,96450,9195881.5655164,2.8414623910851e+17
58.4,2.5494677572811e+14,4.5070052201758e+18,1.0276082075188e+15,1.8141137344517e+19,96428,9186524.200687,2.8385710315071e+17
58.8,2.5470902268866e+14,4.5027387167587e+18,1.0266493204095e+15,1.8123945471813e+19,96428,9177968.1115263,2.8359272604459e+17
59.2,2.5449349923573e+14,4.4988656534187e+18,1.0257799794069e+15,1.8108335729081e+19,96570,9170222.8398435,2.8335340262531e+17
59.6,2.5430044870159e+14,4.4953903853621e+18,1.0250011658164e+15,1.8094325662986e+19,96377,9163297.1395321,2.8313940338199e+17
60,2.5413009282461e+14,4.4923168861914e+18,1.0243137739594e+15,1.8081931285742e+19,96475,9157198.9774564,2.8295097448511e+17
60.4,2.5398263114775e+14,4.4896487374434e+18,1.0237186087463e+15,1.8071167033014e+19,96450,9151935.5121865,2.8278833712941e+17
60.8,2.5385824066701e+14,4.4873891228498e+18,1.0232163842639e+15,1.8062045740808e+19,96386,9147513.0824583,2.8265168717736e+17
61.2,2.5375707594753e+14,4.4855408295031e+18,1.0228077242396e+15,1.8054578650129e+19,96562,9143937.2094186,2.8254119522849e+17
61.6,2.5367926897278e+14,4.4841062449338e+18,1.0224931614325e+15,1.804877539518e+19,96501,9141212.5907612,2.8245700643821e+17
62,2.5362492781507e+14,4.4830873345775e+18,1.0222731322813e+15,1.8044643912765e+19,96407,9139343.0549234,2.8239923910254e+17
62.4,2.535941371457e+14,4.4824856504888e+18,1.0221479789479e+15,1.8042190477238e+19,96416,9138331.5788195,2.8236798520602e+17
62.8,2.5358695699596e+14,4.4823023089668e+18,1.0221179443372e+15,1.8041419610604e+19,96510,9138180.2425669,2.8236330902281e+17
63.2,2.5360342386022e+14,4.4825380105532e+18,1.0221831765344e+15,1.8042334162795e+19,96526,9138890.2701705,2.8238524837378e+17
63.6,2.536435503814e+14,4.4831930333604e+18,1.0223437275312e+15,1.8044935284842e+19,96508,9140462.01595,2.8243381420719e+17
64,2.53707324466e+14,4.4842672184906e+18,1.0225995496679e+15,1.8049222370167e+19,96568,9142894.9351083,2.8250898968916e+17
64.4,2.5379470922593e+14,4.4857599684044e+18,1.0229504953978e+15,1.8055193048093e+19,96408,9146187.5804879,2.8261073010357e+17
64.8,2.5390564262444e+14,4.4876702408956e+18,1.0233963158578e+15,1.8062843159569e+19,96565,9150337.5905407,2.8273896248024e+17
65.2,2.5404003848182e+14,4.4899965664209e+18,1.0239366649195e+15,1.8072166826678e+19,96499,9155341.7247091,2.8289358668825e+17
65.6,2.5419778503497e+14,4.492737022631e+18,1.0245710933823e+15,1.8083156350356e+19,96514,9161195.8117491,2.8307447383909e+17
66,2.5437874646198e+14,4.4958892613859e+18,1.0252990551161e+15,1.8095802318836e+19,96463,9167894.8050175,2.8328146799505e+17
66.4,2.5458276244671e+14,4.4994505017661e+18,1.0261199053091e+15,1.8110093579568e+19,96580,9175432.7682397,2.8351438572946e+17
66.8,2.548096461482e+14,4.503417492759e+18,1.0270328922871e+15,1.812601708931e+19,96506,9183802.8000862,2.8377301379611e+17
67.2,2.5505918696813e+14,4.5077865628096e+18,1.0280371686554e+15,1.8143558113099e+19,96589,9192997.1352074,2.8405711225118e+17
67.6,2.5533114949998e+14,4.5125536007414e+18,1.0291317870709e+15,1.8162700147618e+19,96575,9203007.1056668,2.8436641326157e+17
68,2.5562527325325e+14,4.5177140515511e+18,1.0303156991218e+15,1.8183424904225e+19,96471,9213823.1327264,2.8470062085104e+17
68.4,2.5594127381502e+14,4.5232629357554e+18,1.0315877600162e+15,1.8205712386698e+19,96576,9225434.7665895,2.8505941212827e+17
68.8,2.5627884165239e+14,4.5291948292139e+18,1.0329467237481e+15,1.8229540810143e+19,96677,9237830.6456965,2.8544243602909e+17
69.2,2.5663764414417e+14,4.5355038980931e+18,1.0343912512853e+15,1.8254886741405e+19,96539,9250998.5682688,2.8584931552717e+17
69.6,2.5701732392348e+14,4.542183870537e+18,1.0359199038954e+15,1.8281724985255e+19,96626,9264925.4350909,2.8627964586601e+17
70,2.5741750143914e+14,4.5492280806535e+18,1.0375311534495e+15,1.8310028761151e+19,96592,9279597.3393374,2.8673299733455e+17
70.4,2.5783777371599e+14,4.556629446913e+18,1.0392233774439e+15,1.8339769616393e+19,96519,9294999.5231148,2.872089139243e+17
70.8,2.5827771578054e+14,4.5643804972936e+18,1.0409948647291e+15,1.8370917527106e+19,96624,9311116.4290308,2.8770691492284e+17
71.2,2.5873687966692e+14,4.5724733519256e+18,1.0428438115123e+15,1.8403440828568e+19,96599,9327931.6653995,2.8822649383866e+17
71.6,2.592147960497e+14,4.5808997512625e+18,1.044768327926e+15,1.8437306328321e+19,96530,9345428.0640149,2.8876712018635e+17
72,2.5971097417675e+14,4.5896510543267e+18,1.0467664377672e+15,1.8472479299259e+19,96589,9363587.6771296,2.8932823939319e+17
72.4,2.6022490406133e+14,4.5987182793936e+18,1.0488360873146e+15,1.8508923642834e+19,96609,9382391.8606701,2.8990927537049e+17
72.8,2.6075605594291e+14,4.6080920921491e+18,1.0509751431601e+15,1.8546601841761e+19,96612,9401821.2505615,2.9050962978202e+17
73.2,2.6130388036197e+14,4.6177628087854e+18,1.053181392511e+15,1.8585474972278e+19,96617,9421855.7695462,2.9112868225473e+17
73.6,2.6186780968e+14,4.6277204212074e+18,1.0554525493146e+15,1.8625502805547e+19,96578,9442474.6790222,2.9176579198047e+17
74,2.6244725837716e+14,4.6379546027244e+18,1.0577862554518e+15,1.8666643830468e+19,96648,9463656.5911198,2.9242029808918e+17
74.4,2.6304162422812e+14,4.648454728528e+18,1.0601800854719e+15,1.8708855336037e+19,96603,9485379.5108557,2.9309152095144e+17
74.8,2.6365028978815e+14,4.6592099032747e+18,1.0626315525783e+15,1.875209352208e+19,96568,9507620.8927292,2.9377876392721e+17
75.2,2.6427262032914e+14,4.6702089223574e+18,1.0651381003258e+15,1.8796313343882e+19,96654,9530357.5624663,2.9448131094781e+17
75.6,2.6490796725011e+14,4.6814403337336e+18,1.0676971163418e+15,1.88414687604e+19,96580,9553565.8434224,2.9519843042166e+17
76,2.6555566752749e+14,4.6928924272181e+18,1.0703059301216e+15,1.8887512691417e+19,96678,9577221.5352541,2.9592937457526e+17
76.4,2.662150451263e+14,4.7045532595183e+18,1.0729618187096e+15,1.8934397118101e+19,96679,9601299.9654529,2.9667338104554e+17
76.8,2.668854123482e+14,4.7164106785823e+18,1.0756620121286e+15,1.8982073180897e+19,96583,9625776.0394008,2.9742967442653e+17
77.2,2.6756607081366e+14,4.72845234005e+18,1.0784036973333e+15,1.9030491245675e+19,96627,9650624.2742415,2.9819746731601e+17
77.6,2.6825631071033e+14,4.7406656944924e+18,1.0811840151897e+15,1.9079600852527e+19,96631,9675818.7733627,2.9897595952695e+17
78,2.6895541336489e+14,4.7530380332876e+18,1.0840000708282e+15,1.9129350900001e+19,96665,9701333.3203436,2.997643409905e+17
78.4,2.6966265168691e+14,4.7655564955739e+18,1.0868489354323e+15,1.9179689673227e+19,96715,9727141.3934499,3.005617922038e+17
78.8,2.7037729034216e+14,4.7782080710876e+18,1.0897276469428e+15,1.9230564855376e+19,96633,9753216.1718961,3.0136748442355e+17
79.2,2.7109858622937e+14,4.7909796093166e+18,1.0926332119773e+15,1.9281923564466e+19,96626,9779530.5550252,3.021805802586e+17
79.6,2.7182579242895e+14,4.8038578894459e+18,1.0955626217258e+15,1.9333712634331e+19,96686,9806057.3050056,3.0300023807923e+17
80,2.7255815616424e+14,4.8168295842245e+18,1.0985128437479e+15,1.9385878469661e+19,96673,9832768.9735797,3.0382560975366e+17
80.4,2.7329492074005e+14,4.8298812937507e+18,1.1014808297802e+15,1.943836718172e+19,96722,9859637.971258,3.0465584278619e+17
80.8,2.7403532674042e+14,4.8429995669685e+18,1.1044635205624e+15,1.949112467478e+19,96662,9886636.6114056,3.0549008167936e+17
