time,group1max,group1norm,group2max,group2norm,memory,powernorm,tot_fissions
2.975,2.8466302813167e+14,5.0325658840797e+18,1.1473107205121e+15,2.0254344902894e+19,183187,10270941.094144,3.1736481850199e+17
3,2.8445221291971e+14,5.0289010519017e+18,1.1464624899023e+15,2.0239628830685e+19,183192,10263215.431284,3.1712610098148e+17
3.025,2.8423692554382e+14,5.0251574481015e+18,1.1455962477822e+15,2.0224596155927e+19,183321,10255326.32539,3.1688233318677e+17
3.05,2.8401736233166e+14,5.0213384840226e+18,1.1447127840613e+15,2.020926057672e+19,183321,10247280.97128,3.1663373743265e+17
3.075,2.8379372402176e+14,5.0174476485433e+18,1.1438129064049e+15,2.0193636102817e+19,183327,10239086.724143,3.1638054098924e+17
3.1,2.8356621469714e+14,5.013488489835e+18,1.142897435959e+15,2.0177736982352e+19,183317,10230751.062105,3.1612297492537e+17
3.125,2.8333504177112e+14,5.009464615168e+18,1.1419672072814e+15,2.016157770099e+19,183318,10222281.585557,3.1586127408776e+17
3.15,2.8310041704126e+14,5.0053797087119e+18,1.1410230725931e+15,2.014517305351e+19,183294,10213686.053089,3.1559567821134e+17
3.175,2.8286255709414e+14,5.0012375389404e+18,1.1400659033369e+15,2.0128538172863e+19,183317,10204972.395473,3.1532643235134e+17
3.2,2.8262167330133e+14,4.9970417847647e+18,1.1390965501551e+15,2.0111687834486e+19,183358,10196148.364382,3.1505377602901e+17
3.225,2.8237798737541e+14,4.9927963056362e+18,1.1381159051578e+15,2.0094637537197e+19,183326,10187222.077727,3.1477796008203e+17
3.25,2.8213172111276e+14,4.9885049631687e+18,1.1371248608583e+15,2.0077402789408e+19,183389,10178201.658965,3.1449923551952e+17
3.275,2.8188309741142e+14,4.984171639731e+18,1.1361243142198e+15,2.0059999183091e+19,183374,10169095.273993,3.1421785466187e+17
3.3,2.816323415927e+14,4.9798002604747e+18,1.135115171965e+15,2.0042442482297e+19,183365,10159911.175719,3.1393407251813e+17
3.325,2.8137968111281e+14,4.9753947884313e+18,1.1340983494306e+15,2.0024748603474e+19,183370,10150657.693819,3.1364814646942e+17
3.35,2.8112534405953e+14,4.9709591981573e+18,1.1330747645077e+15,2.0006933509584e+19,183392,10141343.18079,3.1336033460197e+17
3.375,2.8086955927067e+14,4.9664974788859e+18,1.1320453381191e+15,1.9989013222744e+19,183405,10131976.018122,3.1307089589787e+17
3.4,2.8061255688581e+14,4.9620136428458e+18,1.1310109964408e+15,1.9971003857676e+19,183403,10122564.632946,3.1278009074955e+17
3.425,2.8035456774224e+14,4.9575117151216e+18,1.1299726684722e+15,1.9952921580986e+19,183398,10113117.477156,3.1248818031456e+17
3.45,2.8009582281257e+14,4.9529957242257e+18,1.1289312837721e+15,1.9934782573258e+19,183381,10103643.007964,3.1219542591476e+17
3.475,2.7983655330532e+14,4.9484697037566e+18,1.1278877728629e+15,1.9916603035751e+19,183395,10094149.691007,3.1190208913233e+17
3.5,2.7957698812039e+14,4.9439376477089e+18,1.1268430570383e+15,1.9898399011463e+19,183423,10084645.909869,3.1160842901411e+17
3.525,2.7931736242796e+14,4.9394036602345e+18,1.1257980826899e+15,1.9880186984281e+19,183332,10075140.267947,3.1131471139898e+17
3.55,2.7905790463433e+14,4.9348717282261e+18,1.1247537691581e+15,1.9861982969184e+19,183317,10065641.129274,3.1102119472964e+17
3.575,2.7879884348075e+14,4.9303458450379e+18,1.12371103709e+15,1.9843803006655e+19,183323,10056156.867557,3.1072813774771e+17
3.6,2.7854040755318e+14,4.9258300022809e+18,1.1226708065237e+15,1.9825663130433e+19,183335,10046695.849898,3.1043579899076e+17
3.625,2.7828282384202e+14,4.9213281644467e+18,1.121633991088e+15,1.9807579265552e+19,183337,10037266.384942,3.1014443519002e+17
3.65,2.7802631877144e+14,4.9168442868153e+18,1.1206015021498e+15,1.9789567300276e+19,183349,10027876.759107,3.0985430238996e+17
3.675,2.7777111678774e+14,4.9123822913151e+18,1.1195742431283e+15,1.9771642989102e+19,183358,10018535.187248,3.095656544238e+17
3.7,2.7751744072499e+14,4.9079460720893e+18,1.1185531109628e+15,1.9753821975158e+19,183356,10009249.823781,3.0927874325719e+17
3.725,2.7726551048159e+14,4.90353947273e+18,1.1175389907957e+15,1.9736119698744e+19,183363,10000028.716183,3.0899381755151e+17
3.75,2.7701554471511e+14,4.8991663158106e+18,1.1165327627911e+15,1.971855151595e+19,183391,9990879.8649096,3.0871112451518e+17
3.775,2.7676775940226e+14,4.894830377931e+18,1.1155352963333e+15,1.9701132598413e+19,183394,9981811.1724454,3.0843090832938e+17
3.8,2.7652236800673e+14,4.8905353925725e+18,1.1145474507056e+15,1.968387794478e+19,183414,9972830.4489275,3.0815341032183e+17
3.825,2.7627958164306e+14,4.8862850535781e+18,1.1135700757477e+15,1.9666802394666e+19,183395,9963945.4190932,3.0787886918145e+17
3.85,2.7603960824405e+14,4.8820829994438e+18,1.1126040085087e+15,1.9649920565589e+19,183402,9955163.6901166,3.0760751996455e+17
3.875,2.7580265342662e+14,4.8779328284337e+18,1.1116500767284e+15,1.9633246913703e+19,183397,9946492.7822445,3.0733959504142e+17
3.9,2.7556891907417e+14,4.8738380750824e+18,1.1107090931336e+15,1.9616795639351e+19,183373,9937940.0808445,3.0707532261472e+17
3.925,2.7533860403996e+14,4.8698022212692e+18,1.1097818582679e+15,1.9600580731558e+19,183381,9929512.858782,3.0681492741082e+17
3.95,2.7511190298402e+14,4.865828676339e+18,1.1088691558088e+15,1.9584615888175e+19,183397,9921218.2358588,3.065586294266e+17
3.975,2.7488900761099e+14,4.8619207986954e+18,1.1079717575508e+15,1.9568914602666e+19,183406,9913063.2226146,3.0630664528275e+17
4,2.7467010571579e+14,4.8580818793365e+18,1.1070904195646e+15,1.95534900979e+19,183427,9905054.6867154,3.060591871853e+17
4.025,2.7445538141502e+14,4.8543151455283e+18,1.1062258831277e+15,1.9538355340909e+19,183449,9897199.3603118,3.0581646315296e+17
4.05,2.742450145039e+14,4.8506237494372e+18,1.1053788721381e+15,1.9523522997295e+19,183431,9889503.8167957,3.0557867629887e+17
4.075,2.7403918089282e+14,4.8470107761493e+18,1.1045500948654e+15,1.9509005463367e+19,183449,9881974.4870218,3.0534602533191e+17
4.1,2.7383805159825e+14,4.84347922587e+18,1.1037402398947e+15,1.9494814794642e+19,183456,9874617.623004,3.0511870343489e+17
4.125,2.7364179389792e+14,4.8400320342855e+18,1.1029499807728e+15,1.9480962787644e+19,183448,9867439.3392478,3.048968995417e+17
4.15,2.7345057000248e+14,4.8366720488755e+18,1.1021799706633e+15,1.9467460884761e+19,183449,9860445.5644668,3.0468079684539e+17
4.175,2.7326453768159e+14,4.8334020402016e+18,1.1014308448657e+15,1.945432021958e+19,183455,9853642.0644678,3.0447057350533e+17
4.2,2.7308384990952e+14,4.8302246957897e+18,1.1007032193878e+15,1.9441551592297e+19,183456,9847034.4296348,3.0426640226043e+17
4.225,2.7290865517191e+14,4.8271426249948e+18,1.0999976921812e+15,1.9429165489262e+19,183470,9840628.0847632,3.0406845073303e+17
4.25,2.7273909647652e+14,4.8241583420962e+18,1.0993148391591e+15,1.9417172015072e+19,183445,9834428.2545997,3.0387688036411e+17
4.275,2.7257531242266e+14,4.8212742850854e+18,1.0986552184996e+15,1.9405580968025e+19,183459,9828440.0019961,3.0369184759221e+17
4.3,2.7241743597285e+14,4.8184927938091e+18,1.098019365702e+15,1.939440175232e+19,183467,9822668.1834034,3.0351350247823e+17
4.325,2.7226559495687e+14,4.8158161189762e+18,1.0974077956153e+15,1.9383643414241e+19,183498,9817117.4671305,3.0334198926962e+17
4.35,2.7211990983681e+14,4.8132463830711e+18,1.0968209935014e+15,1.9373314485816e+19,183503,9811792.2546249,3.0317744396799e+17
4.375,2.7198050222278e+14,4.8107857290137e+18,1.096259449068e+15,1.9363423579195e+19,183524,9806696.9794706,3.0302000356796e+17
4.4,2.7184747633234e+14,4.8084359961979e+18,1.0957235823106e+15,1.9353978090739e+19,183505,9801835.4546591,3.0286978588826e+17
4.425,2.7172094927087e+14,4.8061992502752e+18,1.0952138647396e+15,1.9344986321387e+19,183517,9797211.9420485,3.0272692261731e+17
4.45,2.7160101566034e+14,4.8040771638614e+18,1.0947306776928e+15,1.9336454997236e+19,183523,9792829.9004355,3.0259152062946e+17
4.475,2.7148777028342e+14,4.8020714129335e+18,1.0942744030522e+15,1.932839085666e+19,183517,9788692.7872868,3.0246368675801e+17
4.5,2.7138130233438e+14,4.8001835763209e+18,1.0938454002122e+15,1.9320800247897e+19,183527,9784803.8554253,3.0234352151287e+17
4.525,2.7128169494741e+14,4.7984151272709e+18,1.0934440041826e+15,1.9313689095171e+19,183559,9781166.1358365,3.0223111854936e+17
4.55,2.7118902566152e+14,4.7967674416814e+18,1.0930705274579e+15,1.9307062931759e+19,183548,9777782.4543942,3.0212656518497e+17
4.575,2.7110336593466e+14,4.7952417895895e+18,1.0927252580621e+15,1.9300926865789e+19,183556,9774655.4145393,3.0202994186419e+17
4.6,2.7102478126959e+14,4.7938393372624e+18,1.0924084600553e+15,1.9295285588639e+19,183569,9771787.4015227,3.019413222896e+17
4.625,2.709533312416e+14,4.7925611477846e+18,1.0921203736441e+15,1.9290143377288e+19,183576,9769180.5835964,3.0186077345863e+17
4.65,2.7088906927053e+14,4.7914081769724e+18,1.0918612142638e+15,1.9285504077896e+19,183561,9766836.9037034,3.0178835540686e+17
4.675,2.7083204269647e+14,4.7903812747128e+18,1.0916311728835e+15,1.9281371111179e+19,183586,9764758.0822062,3.0172412129228e+17
4.7,2.7078228757468e+14,4.789481094055e+18,1.0914303951689e+15,1.9277747108594e+19,183593,9762945.4334916,3.0166811172849e+17
4.725,2.7073985428104e+14,4.7887085385462e+18,1.0912590839726e+15,1.9274635702463e+19,183627,9761400.7685324,3.0162038267329e+17
4.75,2.7070475620064e+14,4.7880638656194e+18,1.0911172939482e+15,1.9272037937881e+19,183655,9760124.5854199,3.0158094951735e+17
4.775,2.7067701277589e+14,4.7875474385959e+18,1.0910051038524e+15,1.9269955282039e+19,183622,9759117.5874437,3.0154983399181e+17
4.8,2.7065665563103e+14,4.7871598339953e+18,1.090922641081e+15,1.9268390053851e+19,183631,9758380.8994732,3.0152707085434e+17
4.825,2.7064368782797e+14,4.7869011295124e+18,1.0908699185567e+15,1.9267342574316e+19,183635,9757914.6305217,3.0151266347338e+17
4.85,2.7063811279432e+14,4.7867714094297e+18,1.0908469505205e+15,1.9266813189099e+19,183619,9757718.8941803,3.0150661535881e+17
4.875,2.7063993051708e+14,4.7867706978539e+18,1.0908537372925e+15,1.9266802001284e+19,183641,9757793.6736189,3.015089259906e+17
4.9,2.7064912397239e+14,4.786898722333e+18,1.0908902110253e+15,1.9267307926208e+19,183649,9758138.3460657,3.0151957612553e+17
4.925,2.7066568884644e+14,4.7871554319199e+18,1.0909563544874e+15,1.9268330762718e+19,183649,9758752.7249551,3.0153855999886e+17
4.95,2.7068959142998e+14,4.7875402631433e+18,1.0910520327887e+15,1.926986825846e+19,183670,9759635.5833069,3.0156583969777e+17
4.975,2.7072081277553e+14,4.7880529095676e+18,1.0911771698495e+15,1.9271919186608e+19,183681,9760786.2019551,3.0160139300054e+17
5,2.7075931548485e+14,4.7886927430193e+18,1.0913316156766e+15,1.9274481031981e+19,183678,9762203.2052555,3.0164517740074e+17
5.025,2.7080505854497e+14,4.7894590720346e+18,1.0915152056416e+15,1.9277551024161e+19,183693,9763885.0809319,3.0169714617009e+17
5.05,2.7085799483079e+14,4.7903510985441e+18,1.0917277505116e+15,1.9281125964462e+19,183710,9765830.0932155,3.0175724567458e+17
