time,group1max,group1norm,group2max,group2norm,memory,powernorm,tot_fissions
0.9,2.7938910143443e+14,4.9388898454895e+18,1.1260580158749e+15,1.987760263368e+19,179906,10078507.447044,3.1141875485256e+17
0.95,2.7961402802157e+14,4.9428191605643e+18,1.1269633372832e+15,1.9893386700108e+19,179916,10086741.753271,3.1167318909349e+17
1,2.7984798226109e+14,4.9469071218252e+18,1.1279050095977e+15,1.9909808305354e+19,180021,10095306.199283,3.1193782442042e+17
1.05,2.8009057354358e+14,4.9511469659076e+18,1.1288814616122e+15,1.9926840298245e+19,180167,10104186.46147,3.1221221824386e+17
1.1,2.8034140132961e+14,4.9555317531194e+18,1.1298910820876e+15,1.9944454818256e+19,180162,10113367.855678,3.1249591683388e+17
1.15,2.8060005497941e+14,4.9600543640123e+18,1.1309322190671e+15,1.9962623281727e+19,180089,10122835.330595,3.1278845511552e+17
1.2,2.8086611512538e+14,4.9647075244733e+18,1.1320031854094e+15,1.9981316482684e+19,180199,10132573.519257,3.1308935826052e+17
1.25,2.8113915514499e+14,4.9694838304389e+18,1.1331022647123e+15,2.0000504692125e+19,180260,10142566.789854,3.1339814325698e+17
1.3,2.8141873819332e+14,4.9743756958304e+18,1.1342276993482e+15,2.0020157448827e+19,180266,10152799.139617,3.1371431563063e+17
1.35,2.8170442157155e+14,4.9793754296624e+18,1.13537770809e+15,2.0040243869256e+19,180346,10163254.353214,3.140373743392e+17
1.4,2.8199575476423e+14,4.9844752015027e+18,1.1365504781818e+15,2.0060732508683e+19,180333,10173915.932117,3.1436680958982e+17
1.45,2.8229228009019e+14,4.9896670524142e+18,1.1377441679742e+15,2.0081591405285e+19,180364,10184767.117503,3.1470210354671e+17
1.5,2.8259353489311e+14,4.9949429332049e+18,1.1389569157363e+15,2.0102788233682e+19,180425,10195790.968652,3.1504273275363e+17
1.55,2.8289904993285e+14,5.0002946766723e+18,1.1401868331781e+15,2.0124290193501e+19,180412,10206970.306895,3.153881664018e+17
1.6,2.8320835112639e+14,5.0057140277483e+18,1.1414320124609e+15,2.0146064130503e+19,180435,10218287.777482,3.1573786824178e+17
1.65,2.8352095973829e+14,5.0111926467123e+18,1.1426905269711e+15,2.016807654949e+19,180483,10229725.856651,3.1609129680163e+17
1.7,2.8383639334863e+14,5.0167221262051e+18,1.1439604352094e+15,2.0190293682643e+19,180540,10241266.886748,3.1644790647243e+17
1.75,2.8415416597692e+14,5.0222939935749e+18,1.1452397812922e+15,2.021268149897e+19,180498,10252893.081551,3.1680714767238e+17
1.8,2.8447378937218e+14,5.0278997330656e+18,1.146526600144e+15,2.0235205793446e+19,180569,10264586.57198,3.1716846825964e+17
1.85,2.8479477203106e+14,5.0335307688385e+18,1.1478189135483e+15,2.0257832118828e+19,180512,10276329.372038,3.1753131247955e+17
1.9,2.8511662137748e+14,5.0391785027489e+18,1.1491147389173e+15,2.0280525937389e+19,180594,10288103.456331,3.1789512336021e+17
1.95,2.8543884414058e+14,5.04483432169e+18,1.1504120908188e+15,2.030325265041e+19,180617,10299890.775565,3.1825934319119e+17
2,2.8576094669307e+14,5.0504896030404e+18,1.1517089823352e+15,2.0325977620144e+19,180651,10311673.268165,3.186234138826e+17
2.05,2.8608243463717e+14,5.0561357069458e+18,1.1530034233978e+15,2.0348666138787e+19,180725,10323432.845123,3.1898677649687e+17
2.1,2.8640281500023e+14,5.0617640148203e+18,1.154293429623e+15,2.0371283583153e+19,180829,10335151.468988,3.193488736895e+17
2.15,2.8672159715191e+14,5.0673659461724e+18,1.1555770260086e+15,2.0393795482268e+19,180758,10346811.188727,3.1970915078628e+17
2.2,2.8703829130888e+14,5.0729329315948e+18,1.1568522409138e+15,2.04161674089e+19,180744,10358394.085195,3.2006705409832e+17
2.25,2.8735241058669e+14,5.0784564494981e+18,1.1581171143197e+15,2.0438365127086e+19,180697,10369882.346574,3.20422033253e+17
2.3,2.8766347196788e+14,5.0839280432746e+18,1.1593697017249e+15,2.0460354661131e+19,180798,10381258.303877,3.2077354229115e+17
2.35,2.879709961256e+14,5.0893393163019e+18,1.1606080734383e+15,2.0482102275553e+19,180790,10392504.421304,3.211210393689e+17
2.4,2.8827450825505e+14,5.0946819481422e+18,1.1618303179252e+15,2.0503574540162e+19,180764,10403603.329779,3.2146398779412e+17
2.45,2.8857353967259e+14,5.0999477225121e+18,1.1630345482436e+15,2.05247384424e+19,180784,10414537.884485,3.2180185780409e+17
2.5,2.8886762767436e+14,5.10512852436e+18,1.1642189014763e+15,2.0545561375672e+19,180903,10425291.159403,3.2213412639674e+17
2.55,2.8915631560153e+14,5.1102163412752e+18,1.1653815389962e+15,2.0566011145008e+19,181330,10435846.450673,3.2246027743466e+17
2.6,2.8943915460238e+14,5.1152032944777e+18,1.1665206535587e+15,2.0586056091529e+19,181258,10446187.340271,3.2277980361247e+17
2.65,2.8971570324602e+14,5.1200816316588e+18,1.1676344677478e+15,2.0605665063747e+19,181027,10456297.681867,3.2309220602e+17
2.7,2.8998552904766e+14,5.1248437544245e+18,1.1687212401158e+15,2.062480752782e+19,180932,10466161.657211,3.2339699588457e+17
2.75,2.9024820847736e+14,5.1294822175754e+18,1.1697792652212e+15,2.0643453564652e+19,180968,10475763.775108,3.236936945391e+17
2.8,2.9050332783351e+14,5.1339897449419e+18,1.1708068771442e+15,2.066157393355e+19,181054,10485088.904088,3.2398183443196e+17
2.85,2.9075048335721e+14,5.1383592315231e+18,1.1718024499494e+15,2.0679140080815e+19,181028,10494122.277186,3.2426095927431e+17
2.9,2.9098928264652e+14,5.1425837679745e+18,1.1727644033779e+15,2.069612423816e+19,181097,10502849.542202,3.2453062559332e+17
2.95,2.9121934473151e+14,5.1466566429664e+18,1.1736912032529e+15,2.071249943322e+19,181084,10511256.768364,3.2479040293804e+17
3,2.9144029978307e+14,5.1505713350067e+18,1.1745813598975e+15,2.0728239452545e+19,181024,10519330.423249,3.2503987316611e+17
3.05,2.9165179168745e+14,5.1543215623647e+18,1.1754334391264e+15,2.0743319048511e+19,181161,10527057.486028,3.2527863394313e+17
3.1,2.9185347662244e+14,5.1579012549955e+18,1.1762460560912e+15,2.0757713822304e+19,181152,10534425.382323,3.2550629672971e+17
3.15,2.9204502420571e+14,5.1613045756402e+18,1.1770178800118e+15,2.0771400309774e+19,181141,10541422.029645,3.2572248818551e+17
3.2,2.9222611960269e+14,5.1645259563891e+18,1.1777476425839e+15,2.0784356127474e+19,181176,10548035.910975,3.2592685244276e+17
3.25,2.9239645519329e+14,5.1675599545292e+18,1.1784341048153e+15,2.0796559397782e+19,181217,10554255.786871,3.2611904221063e+17
3.3,2.9255575045687e+14,5.1704015977554e+18,1.179076136356e+15,2.0807990127707e+19,181127,10560071.38847,3.2629874018856e+17
3.35,2.9270372863551e+14,5.1730459778422e+18,1.1796726222067e+15,2.081862858404e+19,181130,10565472.598511,3.264656337603e+17
3.4,2.9284013398907e+14,5.1754885531258e+18,1.1802225319223e+15,2.082845650534e+19,181219,10570450.065403,3.2661943396831e+17
3.45,2.9296472537801e+14,5.1777250352251e+18,1.1807248937951e+15,2.0837456647214e+19,181225,10574994.971596,3.2675986835653e+17
3.5,2.9307727728537e+14,5.1797514074068e+18,1.1811787989853e+15,2.0845612856231e+19,181212,10579099.071465,3.2688668214098e+17
3.55,2.9317758106432e+14,5.1815639465079e+18,1.1815834065398e+15,2.0852910158023e+19,181196,10582754.735993,3.2699963959041e+17
3.6,2.9326544422065e+14,5.1831592105286e+18,1.18193794051e+15,2.0859334707449e+19,181274,10585954.927435,3.2709852324353e+17
3.65,2.9334069091451e+14,5.1845340473146e+18,1.1822416919701e+15,2.0864873823511e+19,181276,10588693.21694,3.2718313445334e+17
3.7,2.9340316221414e+14,5.1856855992817e+18,1.1824940200421e+15,2.0869516008363e+19,181211,10590963.794085,3.2725329368186e+17
3.75,2.9345271995109e+14,5.1866113724908e+18,1.1826943674785e+15,2.0873251225344e+19,181285,10592761.608518,3.2730884487683e+17
3.8,2.934892312812e+14,5.1873089618904e+18,1.182842198277e+15,2.0876069793277e+19,181252,10594081.804844,3.2734963800998e+17
3.85,2.9351259257055e+14,5.1877764757124e+18,1.1829370941764e+15,2.0877964094169e+19,181291,10594920.596069,3.273755560658e+17
3.9,2.9352271349702e+14,5.188012253489e+18,1.182978690437e+15,2.0878927438729e+19,181330,10595274.682226,3.2738649707774e+17
3.95,2.9351952074843e+14,5.188014931579e+18,1.1829666907929e+15,2.0878954330033e+19,181364,10595141.38534,3.273823782982e+17
4,2.9350295818376e+14,5.187783446596e+18,1.1829008680924e+15,2.0878040477288e+19,181327,10594518.656164,3.2736313640692e+17
4.05,2.9347298694711e+14,5.187317037487e+18,1.1827810647674e+15,2.0876182804263e+19,181366,10593405.078112,3.2732872763237e+17
4.1,2.9342958526616e+14,5.1866152419329e+18,1.1826071920174e+15,2.0873379434824e+19,181314,10591799.859584,3.2727912751471e+17
4.15,2.9337274841494e+14,5.1856778955094e+18,1.1823792296589e+15,2.0869629689579e+19,181380,10589702.831904,3.2721433084196e+17
4.2,2.9330248855897e+14,5.1845051297587e+18,1.1820972255151e+15,2.0864934078183e+19,181436,10587114.445009,3.2713435151682e+17
4.25,2.9321883484039e+14,5.1830973735387e+18,1.1817612957498e+15,2.0859294304775e+19,181420,10584035.769782,3.2703922262886e+17
4.3,2.9312183262068e+14,5.1814553400863e+18,1.181371621827e+15,2.0852713216042e+19,181398,10580468.471278,3.2692899562708e+17
4.35,2.9301154404324e+14,5.1795800368085e+18,1.180928452773e+15,2.084519484056e+19,181465,10576414.828228,3.2680374092266e+17
4.4,2.9288804735681e+14,5.1774727538246e+18,1.1804321024668e+15,2.0836744342838e+19,181404,10571877.709227,3.2666354715315e+17
4.45,2.927514363783e+14,5.1751350546073e+18,1.1798829474639e+15,2.082736798571e+19,181472,10566860.553187,3.2650852057854e+17
4.5,2.9260182118015e+14,5.1725687879941e+18,1.1792814297639e+15,2.0817073178607e+19,181508,10561367.393327,3.2633878582239e+17
4.55,2.924393267149e+14,5.1697760644992e+18,1.1786280512917e+15,2.0805868382426e+19,181542,10555402.808404,3.2615448436509e+17
4.6,2.9226409389699e+14,5.1667592745978e+18,1.1779233782517e+15,2.0793763183005e+19,181498,10548971.959465,3.2595577567932e+17
4.65,2.9207627778435e+14,5.1635210582638e+18,1.1771680337892e+15,2.0780768168777e+19,181484,10542080.527209,3.2574283529468e+17
4.7,2.9187604875426e+14,5.1600643243028e+18,1.1763627027457e+15,2.0766895008454e+19,181522,10534734.750862,3.2551585599884e+17
4.75,2.9166359048525e+14,5.1563922163989e+18,1.1755081235304e+15,2.0752156314698e+19,181532,10526941.358436,3.2527504568264e+17
4.8,2.9143910060352e+14,5.1525081239342e+18,1.1746050907229e+15,2.0736565687536e+19,181519,10518707.588233,3.2502062800445e+17
4.85,2.9120279018308e+14,5.1484156733233e+18,1.1736544530653e+15,2.0720137679619e+19,181551,10510041.170639,3.2475284182772e+17
4.9,2.9095488266849e+14,5.1441187099846e+18,1.1726571091274e+15,2.0702887723777e+19,181576,10500950.29081,3.2447194006806e+17
4.95,2.9069561475299e+14,5.1396213133471e+18,1.1716140108312e+15,2.0684832193324e+19,181540,10491443.618679,3.2417819062018e+17
5,2.9042523510349e+14,5.1349277733321e+18,1.170526158339e+15,2.0665988307634e+19,181617,10481530.26046,3.2387187485972e+17
5.05,2.9014400412005e+14,5.1300425880607e+18,1.1693945990712e+15,2.0646374122891e+19,181643,10471219.753421,3.235532874815e+17
5.1,2.8985219393327e+14,5.124970463485e+18,1.1682204277034e+15,2.0626008530662e+19,181612,10460522.064542,3.2322273645815e+17
5.15,2.8955008619485e+14,5.1197162739216e+18,1.1670047772741e+15,2.0604911099352e+19,181630,10449447.509558,3.2288054053858e+17
5.2,2.8923797492145e+14,5.1142851129045e+18,1.1657488306307e+15,2.0583102278536e+19,181590,10438006.855958,3.2252703243059e+17
5.25,2.8891616221681e+14,5.1086822188595e+18,1.1644538032041e+15,2.056060310032e+19,181616,10426211.171017,3.2216255410518e+17
5.3,2.8858495909633e+14,5.1029129872714e+18,1.1631209463508e+15,2.0537435228343e+19,181627,10414071.846052,3.2178745754599e+17
5.35,2.8824468658152e+14,5.0969829918764e+18,1.1617515517349e+15,2.0513621042836e+19,181603,10401600.639054,3.2140210606657e+17
5.4,2.8789567452678e+14,5.0908979648688e+18,1.1603469466151e+15,2.0489183561092e+19,181639,10388809.633775,3.210068730464e+17
5.45,2.8753826103879e+14,5.0846637844921e+18,1.1589084915081e+15,2.0464146387737e+19,181643,10375711.213892,3.2060214113228e+17
5.5,2.8717279124942e+14,5.0782864551005e+18,1.1574375752488e+15,2.0438533634543e+19,181658,10362318.021894,3.201883009682e+17
5.55,2.8679961763344e+14,5.0717721123619e+18,1.1559356162774e+15,2.0412369941358e+19,181668,10348642.969175,3.1976575150712e+17
5.6,2.8641909871984e+14,5.0651270011212e+18,1.1544040574424e+15,2.0385680387235e+19,181651,10334699.190399,3.1933489860084e+17
5.65,2.8603159967231e+14,5.0583574855048e+18,1.1528443683339e+15,2.0358490530931e+19,181611,10320500.063578,3.1889615562052e+17
5.7,2.8563749072147e+14,5.0514700202265e+18,1.151258038986e+15,2.0330826295774e+19,181711,10306059.151128,3.1844994163519e+17
5.75,2.8523714714242e+14,5.0444711515374e+18,1.1496465797842e+15,2.0302713973409e+19,181652,10291390.20137,3.1799668145825e+17
5.8,2.8483094971676e+14,5.0373675252488e+18,1.1480115233172e+15,2.0274180256072e+19,181693,10276507.164333,3.1753680613576e+17
5.85,2.8441928281994e+14,5.0301658532476e+18,1.1463544166812e+15,2.0245252101937e+19,181717,10261424.123147,3.1707075082646e+17
5.9,2.840025369357e+14,5.0228729564427e+18,1.1446768315982e+15,2.0215956907756e+19,181747,10246155.380982,3.1659895748821e+17
5.95,2.8358110377132e+14,5.0154956813577e+18,1.1429803447597e+15,2.0186322173801e+19,181778,10230715.290801,3.1612186961737e+17
6,2.8315537606652e+14,5.0080408945486e+18,1.1412665370607e+15,2.0156375481436e+19,181732,10215118.243606,3.1563993188578e+17
6.05,2.8272575233868e+14,5.0005155668116e+18,1.1395370126886e+15,2.0126144831396e+19,181796,10199378.839439,3.1515359542439e+17
6.1,2.8229263258209e+14,4.9929266972789e+18,1.1377933818205e+15,2.0095658338827e+19,181779,10183511.732412,3.1466331303492e+17
6.15,2.8185641714121e+14,4.9852812948234e+18,1.1360372560713e+15,2.00649441586e+19,181828,10167531.592517,3.1416953800974e+17
6.2,2.8141750925242e+14,4.9775864204424e+18,1.1342702587503e+15,2.0034030655599e+19,181826,10151453.191481,3.1367272678476e+17
6.25,2.8097631174417e+14,4.969849132023e+18,1.1324940115594e+15,2.0002946182767e+19,181822,10135291.289987,3.131733354547e+17
6.3,2.8053322881359e+14,4.9620765139391e+18,1.1307101417446e+15,1.9971719200039e+19,181865,10119060.697571,3.1267182162367e+17
6.35,2.8008866444131e+14,4.9542756484542e+18,1.1289202757286e+15,1.9940378159522e+19,181836,10102776.214066,3.121686425961e+17
6.4,2.7964302107171e+14,4.9464535941563e+18,1.1271260337774e+15,1.9908951418694e+19,181820,10086452.585428,3.116642540116e+17
6.45,2.7919670137879e+14,4.9386174154693e+18,1.1253290371232e+15,1.9877467359099e+19,181836,10070104.563459,3.111591116904e+17
6.5,2.7875010729296e+14,4.9307741664982e+18,1.1235309040402e+15,1.98459543214e+19,181908,10053746.872631,3.1065367060832e+17
6.55,2.7830363869875e+14,4.92293086786e+18,1.1217332446007e+15,1.9814440512277e+19,181922,10037394.162707,3.1014838343262e+17
6.6,2.7785769435107e+14,4.9150945228259e+18,1.119937664366e+15,1.978295406926e+19,181841,10021061.041284,3.096437015278e+17
6.65,2.7741267112955e+14,4.907272104198e+18,1.1181457613866e+15,1.9751523008017e+19,181851,10004762.046867,3.091400741233e+17
6.7,2.7696896342934e+14,4.8994705432742e+18,1.1163591237399e+15,1.972017517803e+19,181917,9988511.6261424,3.0863794761156e+17
6.75,2.7652696247215e+14,4.8916967180363e+18,1.1145793267609e+15,1.968893821516e+19,181892,9972324.1097259,3.0813776479847e+17
6.8,2.7608705538235e+14,4.8839574369616e+18,1.1128079293248e+15,1.9657839476522e+19,181902,9956213.6790832,3.076399638813e+17
6.85,2.7564962634839e+14,4.8762594581066e+18,1.111046478522e+15,1.96269061172e+19,181953,9940194.4051635,3.0714497964242e+17
6.9,2.7521505863177e+14,4.8686095259484e+18,1.1092965177333e+15,1.9596165238207e+19,181932,9924280.3230901,3.0665324575722e+17
6.95,2.7478372989326e+14,4.8610142890489e+18,1.1075595678234e+15,1.9565643555742e+19,181964,9908485.264516,3.0616518961401e+17
7,2.7435601337898e+14,4.8534803199065e+18,1.1058371319201e+15,1.9535367480902e+19,181927,9892822.8978632,3.0568123355735e+17
7.05,2.7393227647299e+14,4.8460140907356e+18,1.1041306895784e+15,1.9505363022397e+19,181935,9877306.678943,3.0520179336231e+17
7.1,2.7351288335897e+14,4.8386220187588e+18,1.1024417074949e+15,1.9475655968473e+19,181967,9861949.942926,3.0472728107622e+17
7.15,2.7309819386781e+14,4.8313104468369e+18,1.1007716348684e+15,1.9446271809113e+19,181971,9846765.8647955,3.0425810379677e+17
7.2,2.7268856216271e+14,4.8240856203223e+18,1.0991218981043e+15,1.9417235642994e+19,181996,9831767.4118779,3.0379466220516e+17
7.25,2.7228433688947e+14,4.8169536891147e+18,1.0974939014227e+15,1.938857218578e+19,181916,9816967.3485857,3.0333735071271e+17
7.3,2.7188586118819e+14,4.8099207077231e+18,1.0958890268999e+15,1.9360305770327e+19,181956,9802378.2362784,3.0288655745657e+17
7.35,2.7149347173237e+14,4.8029926193803e+18,1.0943086306045e+15,1.9332460282861e+19,181989,9788012.40061,3.0244266329071e+17
7.4,2.7110750049435e+14,4.796175286515e+18,1.0927540496965e+15,1.9305059285394e+19,181942,9773881.9934327,3.0200604369879e+17
7.45,2.7072827310297e+14,4.7894744620456e+18,1.0912265958181e+15,1.9278125900359e+19,182005,9759998.9344115,3.0157706699002e+17
7.5,2.7035610718049e+14,4.782895759455e+18,1.0897275484002e+15,1.925168269044e+19,181984,9746374.8500764,3.0115609241597e+17
7.55,2.6999131552747e+14,4.7764447085371e+18,1.0882581674772e+15,1.9225751882491e+19,182036,9733021.1871847,3.0074347367333e+17
7.6,2.6963420281486e+14,4.7701266980776e+18,1.0868196803745e+15,1.9200355137213e+19,182005,9719949.0960982,3.0033955530041e+17
7.65,2.6928506701555e+14,4.7639470004276e+18,1.0854132874673e+15,1.9175513647914e+19,181995,9707169.480674,2.9994467421868e+17
7.7,2.6894419957118e+14,4.7579107749792e+18,1.0840401628505e+15,1.9151248154406e+19,182024,9694693.0053489,2.995591599517e+17
7.75,2.6861188410555e+14,4.7520230452178e+18,1.0827014491602e+15,1.912757885083e+19,182042,9682530.0484319,2.9918333318188e+17
7.8,2.6828839733065e+14,4.7462887141522e+18,1.0813982612183e+15,1.9104525447668e+19,182024,9670690.733461,2.9881750671939e+17
7.85,2.6797400673291e+14,4.7407125240297e+18,1.0801316766815e+15,1.9082107009498e+19,182072,9659184.8466963,2.9846198295275e+17
7.9,2.6766897611449e+14,4.7352991547765e+18,1.0789027584956e+15,1.9060342351837e+19,182100,9648022.04007,2.9811706011983e+17
7.95,2.6737355792362e+14,4.7300530865905e+18,1.0777125237933e+15,1.9039249487063e+19,182066,9637211.5468554,2.9778302352225e+17
8,2.6708799769063e+14,4.7249786799966e+18,1.076561961904e+15,1.9018845947382e+19,182068,9626762.3481705,2.9746015067022e+17
8.05,2.6681253269532e+14,4.7200801517036e+18,1.0754520289507e+15,1.8999148687476e+19,182081,9616683.1228735,2.9714870973431e+17
8.1,2.6654739176248e+14,4.7153615705654e+18,1.0743836470227e+15,1.8980174068306e+19,182125,9606982.2393102,2.968489592905e+17
8.15,2.6629279456761e+14,4.7108268463211e+18,1.0733577014427e+15,1.8961937812425e+19,182135,9597667.7333395,2.9656114764113e+17
8.2,2.6604895551375e+14,4.7064797958919e+18,1.0723750561231e+15,1.8944455267741e+19,182166,9588747.4392432,2.9628551685999e+17
8.25,2.6581607673846e+14,4.7023240238045e+18,1.071436525882e+15,1.8927740932058e+19,182143,9580228.7541274,2.9602229551241e+17
8.3,2.655943582603e+14,4.6983630955674e+18,1.0705429165862e+15,1.8911809142018e+19,182139,9572118.9792088,2.9577170920085e+17
8.35,2.6538397909448e+14,4.6946002118559e+18,1.0696949501264e+15,1.8896672775165e+19,182126,9564424.6728971,2.955339605755e+17
8.4,2.6518512145155e+14,4.69103862808e+18,1.068893360845e+15,1.8882344924388e+19,182120,9557152.4889407,2.9530925523251e+17
8.45,2.6499795243913e+14,4.687681335703e+18,1.0681388223938e+15,1.8868837623636e+19,182181,9550308.5358157,2.9509778191946e+17
8.5,2.6482263158059e+14,4.6845311935426e+18,1.0674319778926e+15,1.885616237411e+19,182163,9543898.6426682,2.9489972075284e+17
8.55,2.6465930854593e+14,4.6815908887236e+18,1.0667734307968e+15,1.8844329987407e+19,182151,9537928.2797103,2.9471524075834e+17
8.6,2.645081250671e+14,4.6788629695943e+18,1.0661637526039e+15,1.8833350717659e+19,182238,9532402.6251887,2.9454450194013e+17
8.65,2.6436921298703e+14,4.6763498112472e+18,1.0656034750002e+15,1.88232341231e+19,182195,9527326.4952529,2.9438765311381e+17
8.7,2.6424269489694e+14,4.6740536270827e+18,1.0650930924239e+15,1.8813989112451e+19,182178,9522704.3674842,2.9424483263349e+17
8.75,2.6412868289529e+14,4.6719764468291e+18,1.0646330570742e+15,1.8805623856673e+19,182201,9518540.3362031,2.9411616701077e+17
8.8,2.6402727957261e+14,4.6701201337855e+18,1.064223782871e+15,1.8798145858173e+19,182215,9514838.1475431,2.9400177199854e+17
8.85,2.6393857866972e+14,4.668486396782e+18,1.0638656481019e+15,1.8791561998804e+19,182219,9511601.2237774,2.939017533426e+17
8.9,2.6386266386674e+14,4.6670767680856e+18,1.0635589905491e+15,1.8785878451154e+19,182275,9508832.6184228,2.9381620539449e+17
8.95,2.6379960861199e+14,4.6658926009817e+18,1.0633041068014e+15,1.8781100668826e+19,182243,9506535.0114014,2.9374521096187e+17
9,2.637494760459e+14,4.6649350681373e+18,1.0631012519531e+15,1.877723337989e+19,182208,9504710.7051034,2.9368884118701e+17
9.05,2.6371231936203e+14,4.6642051677881e+18,1.0629506410431e+15,1.8774280611583e+19,182286,9503361.638016,2.9364715596776e+17
9.1,2.6368818244225e+14,4.6637037348951e+18,1.0628524516148e+15,1.8772245735182e+19,182290,9502489.4069777,2.9362020464533e+17
9.15,2.6367709810488e+14,4.6634314105422e+18,1.0628068166687e+15,1.8771131343099e+19,182269,9502095.2048253,2.9360802407751e+17
9.2,2.6367908906112e+14,4.6633886585665e+18,1.0628138285114e+15,1.8770939315619e+19,182280,9502179.8542411,2.9361063968461e+17
9.25,2.6369416778149e+14,4.6635757626231e+18,1.0628735382174e+15,1.8771670809163e+19,182293,9502743.80182,2.936280652661e+17
9.3,2.6372233532133e+14,4.6639928068505e+18,1.0629859508903e+15,1.8773326178543e+19,182288,9503787.0787519,2.9366030178573e+17
9.35,2.6376358280526e+14,4.6646397012866e+18,1.0631510316499e+15,1.8775905079079e+19,182248,9505309.3525342,2.9370733896939e+17
9.4,2.6381788509284e+14,4.6655160691376e+18,1.0633686801544e+15,1.8779406014147e+19,182336,9507309.6979607,2.9376914822887e+17
9.45,2.6388522311213e+14,4.6666216413548e+18,1.0636388204076e+15,1.8783827918528e+19,182267,9509787.3995718,2.9384570745698e+17
9.5,2.6396555576777e+14,4.6679557623061e+18,1.0639612877835e+15,1.8789168174751e+19,182316,9512740.9448304,2.9393696991739e+17
9.55,2.6405881187117e+14,4.6695172455984e+18,1.064335796583e+15,1.8795422034405e+19,182297,9516167.7325378,2.9404285523489e+17
9.6,2.6416494752818e+14,4.6713053870105e+18,1.0647621708216e+15,1.8802586683158e+19,182315,9520066.1344941,2.9416331309926e+17
9.65,2.6428388203997e+14,4.6733188351388e+18,1.0652400864292e+15,1.8810656708448e+19,182303,9524433.1946436,2.9429825217048e+17
9.7,2.6441552890802e+14,4.6755561359383e+18,1.0657691959657e+15,1.8819626284823e+19,182302,9529265.7393829,2.9444757438643e+17
9.75,2.6455979154445e+14,4.6780156586747e+18,1.0663491113542e+15,1.8829488876768e+19,182329,9534560.2263972,2.946111702921e+17
9.8,2.6471656243621e+14,4.680695580786e+18,1.0669794005134e+15,1.8840237177901e+19,182358,9540312.7138636,2.9478891808794e+17
9.85,2.6488572236611e+14,4.6835938729754e+18,1.0676595842395e+15,1.8851863051177e+19,182336,9546518.8301622,2.9498068269399e+17
9.9,2.6506714057386e+14,4.6867083033677e+18,1.0683891368492e+15,1.8864357545512e+19,182362,9553173.7823891,2.9518631601291e+17
9.95,2.6526067491718e+14,4.6900364405169e+18,1.0691674868104e+15,1.8877710907807e+19,182350,9560272.3625519,2.9540565712142e+17
10,2.6546617299115e+14,4.6935756717943e+18,1.0699940212736e+15,1.8891912656871e+19,182327,9567808.9850117,2.9563853342722e+17
10.05,2.6568346954865e+14,4.6973231599533e+18,1.0708680756668e+15,1.8906951408956e+19,182399,9575777.5982022,2.9588475794119e+17
10.1,2.6591238816171e+14,4.7012758702442e+18,1.0717889403891e+15,1.892281498662e+19,182404,9584171.7398951,2.9614413098504e+17
