time,group1max,group1norm,group2max,group2norm,memory,powernorm,tot_fissions
6.2,2.9136765863933e+14,5.1503054904647e+18,1.1743037653589e+15,2.0727458422653e+19,180454,10516348.056367,3.2494772013791e+17
6.4,2.9190678857584e+14,5.1598750584512e+18,1.1764757551016e+15,2.0765941751044e+19,180511,10536044.89327,3.2555633847303e+17
6.6,2.9243489722361e+14,5.1692526348329e+18,1.1786033783564e+15,2.0803654583239e+19,180572,10555335.432723,3.2615240250416e+17
6.8,2.9295121206283e+14,5.1784242796499e+18,1.1806835212278e+15,2.0840540821879e+19,180566,10574191.260686,3.2673503425762e+17
7,2.9345498234024e+14,5.1873764743462e+18,1.1827131590198e+15,2.0876546072859e+19,180547,10592584.846319,3.2730338304985e+17
7.2,2.9394548014976e+14,5.196096132138e+18,1.1846893600429e+15,2.0911617682213e+19,180561,10610489.548539,3.2785662569026e+17
7.4,2.9442201164982e+14,5.204570781945e+18,1.1866093297415e+15,2.0945705465066e+19,180651,10627879.97244,3.2839397749418e+17
7.6,2.9488390763812e+14,5.2127883981344e+18,1.1884703729373e+15,2.0978761025409e+19,180647,10644731.625438,3.2891468165813e+17
7.8,2.9533050386725e+14,5.2207370550466e+18,1.1902698150864e+15,2.1010736375054e+19,180698,10661020.220981,3.2941798774476e+17
8,2.957611594162e+14,5.2284052415442e+18,1.1920050751129e+15,2.1041585186588e+19,180682,10676722.306495,3.2990317108613e+17
8.2,2.9617522830415e+14,5.2357813710197e+18,1.1936735523153e+15,2.1071260839658e+19,180757,10691814.286879,3.3036950261036e+17
8.4,2.9657210207323e+14,5.2428545207853e+18,1.1952727957671e+15,2.1099719369477e+19,180799,10706273.905573,3.3081629460539e+17
8.6,2.9695116077275e+14,5.249613588075e+18,1.1968003093397e+15,2.112691610365e+19,180757,10720078.565135,3.3124284882628e+17
8.8,2.9731184646598e+14,5.2560485663907e+18,1.1982538444655e+15,2.1152810755258e+19,180796,10733207.886172,3.3164853556421e+17
9,2.9765358065126e+14,5.2621491210047e+18,1.1996310715318e+15,2.1177361742336e+19,181522,10745640.863185,3.3203270576412e+17
9.2,2.9797585565064e+14,5.2679061726438e+18,1.2009299440339e+15,2.1200532508363e+19,181576,10757359.038141,3.3239478908579e+17
9.4,2.9827818522351e+14,5.2733110438683e+18,1.2021485023099e+15,2.1222288120584e+19,181612,10768344.800018,3.3273424136111e+17
9.6,2.9856012401185e+14,5.2783557949849e+18,1.2032849512338e+15,2.1242596611626e+19,181432,10778582.058359,3.3305056540635e+17
9.8,2.9882127882571e+14,5.2830334168405e+18,1.2043377053417e+15,2.1261429750117e+19,181422,10788056.631123,3.3334332300647e+17
10,2.9906129524742e+14,5.2873375954141e+18,1.2053053356718e+15,2.127876210248e+19,181443,10796755.77436,3.336121203824e+17
10.2,2.9927986310984e+14,5.2912628040147e+18,1.2061865916012e+15,2.1294571399961e+19,181429,10804668.364496,3.3385661382362e+17
10.4,2.9947672345412e+14,5.2948044202227e+18,1.2069804285968e+15,2.130883900567e+19,181488,10811785.132442,3.3407651692174e+17
10.6,2.9965165972076e+14,5.2979585711191e+18,1.2076859730248e+15,2.1321549295446e+19,181493,10818098.350847,3.3427159090719e+17
10.8,2.9980449534094e+14,5.3007220885919e+18,1.2083025122211e+15,2.1332689476338e+19,181468,10823601.740182,3.3444164174686e+17
11,2.9993507497945e+14,5.3030921849895e+18,1.2088294197681e+15,2.1342248292548e+19,181452,10828289.819387,3.3458650007994e+17
11.2,3.0004327146928e+14,5.3050665714013e+18,1.2092661827963e+15,2.1350216494277e+19,181504,10832158.138003,3.3470602839038e+17
11.4,3.0012900477114e+14,5.3066437871303e+18,1.2096124774864e+15,2.1356588152768e+19,181496,10835203.937397,3.3480014143832e+17
11.6,3.0019220796554e+14,5.3078226106032e+18,1.2098680333707e+15,2.1361358307586e+19,181504,10837424.969419,3.348687697576e+17
11.8,3.0023283392136e+14,5.3086021749963e+18,1.2100326598685e+15,2.1364523427914e+19,181549,10838819.727808,3.3491186680575e+17
12,3.002508619304e+14,5.3089820805117e+18,1.2101062726722e+15,2.1366081860433e+19,181578,10839387.673377,3.3492941592232e+17
12.2,3.0024631239653e+14,5.3089626485911e+18,1.2100889522576e+15,2.1366034843369e+19,181599,10839129.743614,3.3492144607498e+17
12.4,3.0021921669016e+14,5.3085443987007e+18,1.2099808238834e+15,2.1364384419863e+19,181615,10838047.307483,3.348879995638e+17
12.6,3.0016962359336e+14,5.3077281580421e+18,1.2097820831915e+15,2.1361133874855e+19,181606,10836142.383017,3.3482913874452e+17
12.8,3.0009762053265e+14,5.3065154268035e+18,1.2094930808594e+15,2.1356289192982e+19,181615,10833418.368778,3.3474496863034e+17
13,3.000033195243e+14,5.3049081356485e+18,1.2091142666624e+15,2.134985809132e+19,181627,10829879.559122,3.3463562191385e+17
13.2,2.9988686292166e+14,5.3029087437626e+18,1.208646212372e+15,2.1341850410582e+19,181690,10825531.339451,3.3450126500009e+17
13.4,2.9974841038597e+14,5.3005200142494e+18,1.2080895598982e+15,2.1332277219006e+19,181647,10820379.735385,3.343420840765e+17
13.6,2.9958815873214e+14,5.2977453574256e+18,1.2074451001958e+15,2.1321152180906e+19,181681,10814432.096706,3.3415830624617e+17
13.8,2.9940630434397e+14,5.294588179848e+18,1.2067136236721e+15,2.130848895986e+19,181664,10807695.793365,3.3395015923533e+17
14,2.9920310376726e+14,5.2910529337779e+18,1.2058961612945e+15,2.1294305403872e+19,181692,10800180.31101,3.3371793614384e+17
14.2,2.9897880193095e+14,5.2871438748103e+18,1.2049936988663e+15,2.1278618590177e+19,181753,10791894.766408,3.3346191867332e+17
14.4,2.9873367627156e+14,5.2828658245408e+18,1.204007352496e+15,2.1261447865003e+19,181749,10782849.426024,3.3318242405029e+17
14.6,2.9846803690724e+14,5.2782241752303e+18,1.2029383693616e+15,2.1242814863265e+19,181734,10773055.71635,3.3287980534528e+17
14.8,2.9818218909406e+14,5.2732242407995e+18,1.2017879782383e+15,2.1222740919643e+19,181758,10762524.92449,3.3255441132181e+17
15,2.9787647026081e+14,5.2678718957503e+18,1.2005575365025e+15,2.120124961254e+19,181805,10751269.467013,3.322066256431e+17
15.2,2.9755123131844e+14,5.2621732554077e+18,1.1992484561766e+15,2.1178365493604e+19,181716,10739302.257401,3.3183684732663e+17
15.4,2.9720682875008e+14,5.2561345368259e+18,1.1978621720364e+15,2.1154113528717e+19,181777,10726636.420313,3.3144548191505e+17
15.6,2.9684364144556e+14,5.2497623526715e+18,1.1964002087712e+15,2.1128520271758e+19,181777,10713285.87997,3.3103295965695e+17
15.8,2.9646207274933e+14,5.2430637474251e+18,1.1948641890638e+15,2.1101614008099e+19,181806,10699265.431565,3.3059973771336e+17
16,2.9606251786156e+14,5.2360456326585e+18,1.1932557037363e+15,2.1073422501474e+19,181742,10684589.610422,3.301462652155e+17
16.2,2.9564539591547e+14,5.2287153432933e+18,1.1915764395437e+15,2.1043975213277e+19,181821,10669273.803389,3.2967301760608e+17
16.4,2.9521115014654e+14,5.2210806410518e+18,1.1898281797644e+15,2.1013303315673e+19,181866,10653334.255217,3.2918049683645e+17
16.6,2.9476021113677e+14,5.2131490787977e+18,1.1880126579281e+15,2.0981437155919e+19,181835,10636786.797182,3.2866919208182e+17
16.8,2.9429304894884e+14,5.2049289031245e+18,1.1861317653338e+15,2.0948409856371e+19,181808,10619648.650179,3.2813963545567e+17
17,2.9381012373727e+14,5.1964281999968e+18,1.1841873545855e+15,2.0914253907733e+19,181839,10601936.718704,3.2759234929499e+17
17.2,2.9331192028793e+14,5.1876554928824e+18,1.1821813769266e+15,2.0879003552901e+19,181882,10583668.782779,3.2702788298989e+17
17.4,2.927989253219e+14,5.1786193495941e+18,1.1801157919125e+15,2.0842693218578e+19,181872,10564862.712386,3.2644678871021e+17
17.6,2.9227164704118e+14,5.1693287218052e+18,1.1779926452223e+15,2.080535886964e+19,181866,10545537.145992,3.2584964237135e+17
17.8,2.9173059661545e+14,5.1597926238366e+18,1.1758139950283e+15,2.0767036728486e+19,181836,10525710.849995,3.2523702384174e+17
18,2.9117628818301e+14,5.1500201317421e+18,1.1735819119458e+15,2.0727763270837e+19,181893,10505402.716096,3.2460951686163e+17
18.2,2.9060926071576e+14,5.1400207604687e+18,1.1712985659119e+15,2.0687576728491e+19,181855,10484632.512605,3.2396773225777e+17
18.4,2.9003005163747e+14,5.1298040049983e+18,1.1689661212431e+15,2.0646515260341e+19,181891,10463419.969798,3.233122796818e+17
18.6,2.89439212262e+14,5.1193796111704e+18,1.1665867980444e+15,2.0604618032043e+19,181908,10441785.320363,3.2264378430943e+17
18.8,2.888372932975e+14,5.1087573185293e+18,1.164162814453e+15,2.0561924189956e+19,181923,10419748.785054,3.2196287094769e+17
19,2.8822486449215e+14,5.0979472037794e+18,1.161696464851e+15,2.0518474231438e+19,181957,10397331.259673,3.2127018526204e+17
19.2,2.8760249880049e+14,5.0869594045765e+18,1.1591900568593e+15,2.0474308903382e+19,181991,10374553.764002,3.2056637674896e+17
19.4,2.8697078425454e+14,5.0758043230413e+18,1.1566459583418e+15,2.0429470011123e+19,182002,10351437.844878,3.1985211119043e+17
19.6,2.8633030336217e+14,5.0644922699296e+18,1.1540665156551e+15,2.0383999002358e+19,181962,10328004.870187,3.1912804883901e+17
19.8,2.8568164857751e+14,5.0530337306542e+18,1.1514541149729e+15,2.0337938024825e+19,182008,10304276.555018,3.1839486067565e+17
20,2.8502543064456e+14,5.041439511183e+18,1.1488112156471e+15,2.0291330510331e+19,182004,10280275.256786,3.1765323752862e+17
20.2,2.8436225654623e+14,5.0297203550099e+18,1.1461402624102e+15,2.0244219646258e+19,181991,10256023.20961,3.169038664165e+17
20.4,2.8369273023004e+14,5.0178869544547e+18,1.1434436880747e+15,2.0196648418884e+19,182016,10231542.543976,3.1614743115564e+17
20.6,2.83017479983e+14,5.0059504258867e+18,1.1407240227199e+15,2.0148661510741e+19,182001,10206856.23832,3.1538464176347e+17
20.8,2.8233713113138e+14,4.9939218369337e+18,1.1379837849775e+15,2.010030341494e+19,182029,10181987.175524,3.1461620530493e+17
21,2.8165231501985e+14,4.9818123603614e+18,1.1352255176175e+15,2.0051619046547e+19,181976,10156958.446552,3.1384283527438e+17
21.2,2.809636538808e+14,4.9696330125026e+18,1.1324517273518e+15,2.0002652700061e+19,182080,10131792.828802,3.1306523547739e+17
21.4,2.8027179909682e+14,4.9573953125397e+18,1.1296650370034e+15,1.9953450677063e+19,182025,10106514.10002,3.1228414062949e+17
21.6,2.7957737683558e+14,4.9451103448473e+18,1.1268679692777e+15,1.9904057548583e+19,182013,10081145.169723,3.1150025861852e+17
21.8,2.7888103031203e+14,4.9327894892446e+18,1.1240631148262e+15,1.9854519065445e+19,182023,10055709.532773,3.1071431541916e+17
22,2.7818340524416e+14,4.9204441703437e+18,1.1212530744768e+15,1.9804881160562e+19,181987,10030230.772287,3.09927039733e+17
22.2,2.7748514137472e+14,4.9080857098764e+18,1.1184404253561e+15,1.9755189357739e+19,182038,10004732.260385,3.0913915374204e+17
22.4,2.7678689507493e+14,4.8957257167794e+18,1.1156278107363e+15,1.9705490326573e+19,182089,9979237.9371036,3.0835139717653e+17
22.6,2.7608929969771e+14,4.8833754020483e+18,1.1128177824012e+15,1.9655829151607e+19,182094,9953770.9450561,3.0756448512681e+17
22.8,2.7539299880734e+14,4.8710461515531e+18,1.1100129326368e+15,1.9606251613604e+19,182112,9928354.7665079,3.067791431783e+17
23,2.7469863737677e+14,4.8587493774304e+18,1.107215859505e+15,1.9556803600713e+19,182085,9903012.9324267,3.0599609842125e+17
23.2,2.740068529047e+14,4.8464963623367e+18,1.1044291312053e+15,1.9507530483963e+19,182123,9877768.7066921,3.0521606969311e+17
23.4,2.7331830211238e+14,4.8342987220644e+18,1.1016553924434e+15,1.9458478963447e+19,182136,9852646.0107631,3.0443979615004e+17
23.6,2.7263359881817e+14,4.8221673299105e+18,1.0988971170502e+15,1.9409692777277e+19,182125,9827667.2752351,3.0366797088159e+17
23.8,2.7195339205418e+14,4.8101136669434e+18,1.0961569187643e+15,1.9361218085248e+19,182140,9802856.1310501,3.0290132406715e+17
24,2.7127831229502e+14,4.7981488932024e+18,1.0934373374311e+15,1.9313099766886e+19,182099,9778235.5607048,3.0214056584963e+17
24.2,2.7060896860772e+14,4.7862837973836e+18,1.090740827467e+15,1.926538121874e+19,182157,9753827.7936877,3.013863831045e+17
24.4,2.6994599461174e+14,4.7745295918831e+18,1.0880699407366e+15,1.9218107524366e+19,182145,9729655.8915408,3.0063948841712e+17
24.6,2.6929000952446e+14,4.762897241508e+18,1.0854271717269e+15,1.9171322779852e+19,182170,9705742.4131716,2.9990057884176e+17
24.8,2.6864160262522e+14,4.751397190838e+18,1.0828148954155e+15,1.9125069002772e+19,182203,9682108.8640498,2.9917031888224e+17
25,2.6800140067577e+14,4.7400405319099e+18,1.0802356356276e+15,1.9079390789644e+19,182227,9658778.0264064,2.984494124934e+17
25.2,2.6736997364015e+14,4.7288373758316e+18,1.0776916899019e+15,1.9034328822549e+19,182235,9635770.7110498,2.977385027145e+17
25.4,2.6674793292876e+14,4.7177985458472e+18,1.0751855203281e+15,1.8989926619476e+19,182199,9613109.1356484,2.9703827605578e+17
25.6,2.6613583728946e+14,4.7069339535739e+18,1.0727193791912e+15,1.8946224060604e+19,182215,9590813.6869475,2.9634936245326e+17
25.8,2.6553427623037e+14,4.6962540410707e+18,1.0702956407055e+15,1.8903263136254e+19,182260,9568905.7905625,2.9567242394332e+17
26,2.6494380563278e+14,4.6857686679006e+18,1.0679165449214e+15,1.8861083510214e+19,182241,9547405.6951569,2.9500808619534e+17
26.2,2.6436498132901e+14,4.6754876913996e+18,1.0655843312535e+15,1.8819724832697e+19,182223,9526333.6276167,2.9435697420579e+17
26.4,2.6379834461918e+14,4.6654207143794e+18,1.0633011808604e+15,1.8779225734624e+19,182248,9505709.2901206,2.9371969675806e+17
26.6,2.6324443230952e+14,4.6555772616867e+18,1.0610692565344e+15,1.8739624530323e+19,182278,9485552.2113472,2.9309685727453e+17
26.8,2.6270376762956e+14,4.6459666203551e+18,1.0588906665632e+15,1.8700958580847e+19,182290,9465881.4276701,2.9248904396568e+17
27,2.6217686132824e+14,4.6365978583273e+18,1.0567674690746e+15,1.8663264368129e+19,182257,9446715.5206521,2.9189683098866e+17
27.2,2.6166422229266e+14,4.62748000927e+18,1.0547017142785e+15,1.8626578231814e+19,182273,9428072.9848905,2.9132078981344e+17
27.4,2.6116634475228e+14,4.6186218502069e+18,1.0526953935493e+15,1.8590935482486e+19,182260,9409971.7852736,2.9076147554239e+17
27.6,2.6068369633601e+14,4.6100316948503e+18,1.0507503918131e+15,1.8556369576494e+19,182307,9392428.9426401,2.9021941410739e+17
27.8,2.6021674850063e+14,4.6017179209622e+18,1.0488686086894e+15,1.852291421972e+19,182301,9375461.5862187,2.8969513478947e+17
28,2.5976596071532e+14,4.5936886941748e+18,1.0470518954701e+15,1.8490602265095e+19,182347,9359086.4020768,2.8918915317635e+17
28.2,2.5933177255295e+14,4.5859518330632e+18,1.0453020236879e+15,1.8459465174777e+19,182369,9343319.3644183,2.8870196285962e+17
28.4,2.5891461382094e+14,4.5785149834271e+18,1.0436207254176e+15,1.8429533715502e+19,182502,9328176.0833465,2.8823404618043e+17
28.6,2.5851489553549e+14,4.5713854616752e+18,1.0420096572591e+15,1.8400837332362e+19,182549,9313671.4900747,2.8778586450273e+17
28.8,2.5813302700649e+14,4.564570550407e+18,1.0404704683993e+15,1.837340532861e+19,182590,9299820.4282602,2.8735787648503e+17
29,2.5776939415302e+14,4.558077123574e+18,1.0390047143114e+15,1.8347265370567e+19,182621,9286636.9063464,2.8695051497832e+17
29.2,2.5742436831297e+14,4.5519117982816e+18,1.0376138917147e+15,1.8322444092004e+19,182611,9274134.3984098,2.8656419632205e+17
29.4,2.5709831329892e+14,4.546081056115e+18,1.0362994667042e+15,1.8298967578608e+19,182630,9262326.0871233,2.8619932785149e+17
29.6,2.5679156770791e+14,4.5405909378935e+18,1.0350628042656e+15,1.8276860149124e+19,182638,9251224.2531707,2.8585628903108e+17
29.8,2.5650445654657e+14,4.5354472446477e+18,1.0339052146407e+15,1.8256145158898e+19,182634,9240840.6783569,2.8553544391027e+17
30,2.562372950452e+14,4.5306556026272e+18,1.0328279683443e+15,1.8236845256562e+19,182678,9231186.7715029,2.8523714501356e+17
30.2,2.5599038172408e+14,4.5262213431671e+18,1.0318322686089e+15,1.8218981905475e+19,182646,9222273.3303167,2.849617259825e+17
30.4,2.557639947345e+14,4.5221494407176e+18,1.0309192368932e+15,1.8202575137583e+19,182683,9214110.4191009,2.8470949779691e+17
30.6,2.5555839474438e+14,4.5184445609863e+18,1.0300899241994e+15,1.8187643743288e+19,182691,9206707.4612924,2.8448075163434e+17
30.8,2.5537382874389e+14,4.5151111267911e+18,1.0293453262843e+15,1.8174205534924e+19,182672,9200073.37225,2.8427576297307e+17
31,2.5521052354368e+14,4.5121532063557e+18,1.0286863577844e+15,1.81622769012e+19,182694,9194216.3363985,2.8409478470604e+17
31.2,2.5506868750947e+14,4.5095745424601e+18,1.0281138589969e+15,1.8151872922016e+19,182701,9189143.8628906,2.8393804886076e+17
31.4,2.5494851132823e+14,4.5073785660826e+18,1.0276285990232e+15,1.8143007423996e+19,182737,9184862.8146414,2.8380576749646e+17
31.6,2.5485016703214e+14,4.5055683773546e+18,1.0272312718313e+15,1.8135692903783e+19,182726,9181379.3706592,2.8369813154012e+17
31.8,2.5477380707731e+14,4.5041467314828e+18,1.0269224925696e+15,1.8129940471622e+19,182751,9178698.9956456,2.8361530984716e+17
32,2.5471956409961e+14,4.5031160345239e+18,1.0267027965204e+15,1.8125759833938e+19,182766,9176826.4309986,2.8355744892343e+17
32.2,2.5468755216758e+14,4.5024783642859e+18,1.0265726442014e+15,1.8123159377693e+19,182785,9175765.7382385,2.8352467426702e+17
32.4,2.5467786197941e+14,4.5022353870757e+18,1.0265324020388e+15,1.8122145835944e+19,182786,9175520.1292561,2.8351708512311e+17
32.6,2.5469056667018e+14,4.5023884588547e+18,1.0265823656693e+15,1.8122724693502e+19,182797,9176092.1717078,2.8353476083044e+17
32.8,2.5472571613333e+14,4.5029385258197e+18,1.0267227371431e+15,1.8124899788238e+19,182773,9177483.5872594,2.8357775458729e+17
33,2.5478333942727e+14,4.5038861653083e+18,1.0269536346024e+15,1.8128673475043e+19,182759,9179695.3344975,2.836460960133e+17
33.2,2.548634445246e+14,4.5052315830193e+18,1.0272750912603e+15,1.8134046614661e+19,182804,9182727.6032344,2.8373979097352e+17
33.4,2.5496601433486e+14,4.5069745423563e+18,1.0276870393959e+15,1.8141018290056e+19,182787,9186579.6708958,2.8385881714094e+17
33.6,2.5509101374176e+14,4.5091144887983e+18,1.0281893386399e+15,1.8149586305056e+19,182798,9191250.1547369,2.8400313178971e+17
33.8,2.5523838157548e+14,4.5116504088345e+18,1.02878174374e+15,1.8159746619166e+19,182784,9196736.7261025,2.8417266296604e+17
34,2.5540803579367e+14,4.5145809193392e+18,1.0294639252823e+15,1.8171493704285e+19,182789,9203036.2899653,2.8436731503576e+17
34.2,2.5559986669172e+14,4.517904150882e+18,1.0302354426981e+15,1.8184820080653e+19,182790,9210144.7536091,2.8458696153684e+17
34.4,2.5581374807063e+14,4.521617939895e+18,1.0310957886028e+15,1.8199717081055e+19,182799,9218057.4068864,2.8483145692905e+17
34.6,2.5604952518775e+14,4.5257196208253e+18,1.0320443408412e+15,1.8216174022481e+19,182808,9226768.5091524,2.8510062383054e+17
34.8,2.5630702187442e+14,4.5302061501085e+18,1.0330803909576e+15,1.8234178701842e+19,182797,9236271.5380252,2.8539426070429e+17
35,2.5658603543202e+14,4.535074015064e+18,1.0342031236263e+15,1.8253717029845e+19,182843,9246559.0041995,2.8571213613609e+17
35.2,2.5688634043032e+14,4.5403193018684e+18,1.0354116319739e+15,1.8274773304307e+19,182845,9257622.5902104,2.8605399312214e+17
35.4,2.5720768639841e+14,4.5459376550547e+18,1.0367049082046e+15,1.8297330046559e+19,182893,9269453.0671711,2.8641954649636e+17
35.6,2.5754979998849e+14,4.5519243132106e+18,1.0380818523617e+15,1.8321368145505e+19,182857,9282040.3685779,2.8680848521092e+17
35.8,2.5791238278218e+14,4.5582740727027e+18,1.0395412635267e+15,1.8346866711909e+19,182842,9295373.5169871,2.8722047007055e+17
36,2.5829510716497e+14,4.564981215153e+18,1.0410818233896e+15,1.8373802789375e+19,182865,9309440.4793897,2.8765512926378e+17
36.2,2.586976322388e+14,4.5720397836295e+18,1.0427021596214e+15,1.8402152456169e+19,182869,9324228.7196997,2.8811207543444e+17
36.4,2.5911958575353e+14,4.5794432713803e+18,1.0444007740449e+15,1.8431889584579e+19,182896,9339724.5790544,2.885908865333e+17
36.6,2.5956057495647e+14,4.5871848068449e+18,1.0461760856634e+15,1.8462986577117e+19,182878,9355913.6429676,2.8909111716294e+17
36.8,2.6002018099193e+14,4.5952570563771e+18,1.0480264084756e+15,1.8495413979762e+19,182882,9372780.5491239,2.8961229263867e+17
37,2.6049796428273e+14,4.6036523189153e+18,1.049949972875e+15,1.8529140859458e+19,182890,9390309.1769615,2.9015391484654e+17
37.2,2.6099345949006e+14,4.6123624375348e+18,1.0519449055356e+15,1.8564134449987e+19,182905,9408482.4701277,2.907154567573e+17
37.4,2.6150618263208e+14,4.621378922685e+18,1.0540092579233e+15,1.8600360646798e+19,182876,9427282.6871533,2.9129637017209e+17
37.6,2.6203562410285e+14,4.6306928340494e+18,1.0561409784445e+15,1.8637783533788e+19,182899,9446691.1634887,2.9189607836953e+17
37.8,2.6258125591739e+14,4.6402949020316e+18,1.0583379412542e+15,1.8676365868113e+19,182879,9466688.5550319,2.9251398363054e+17
38,2.6314252391185e+14,4.6501753952295e+18,1.0605979152215e+15,1.8716068551622e+19,182912,9487254.5739957,2.9314945907684e+17
38.2,2.6371885865786e+14,4.6603243089371e+18,1.0629186075279e+15,1.8756851384426e+19,182901,9508368.3681929,2.938018603906e+17
38.4,2.6430966667157e+14,4.6707312118624e+18,1.0652976286031e+15,1.879867245262e+19,182882,9530008.2152153,2.9447051636474e+17
38.6,2.6491433643549e+14,4.6813853524872e+18,1.067732516182e+15,1.8841488553581e+19,182909,9552151.7366353,2.9515473552168e+17
38.8,2.6553224420234e+14,4.6922757560536e+18,1.0702207583907e+15,1.8885255582554e+19,182892,9574776.0924153,2.9585381212041e+17
39,2.6616273599814e+14,4.7033909177743e+18,1.0727597222205e+15,1.8929927310332e+19,182923,9597857.3701836,2.9656700728555e+17
39.2,2.6680515779489e+14,4.7147193228907e+18,1.075346773595e+15,1.897545745686e+19,182912,9621371.6242428,2.9729358111197e+17
39.4,2.6745882146913e+14,4.726248856168e+18,1.0779791419228e+15,1.9021797337012e+19,182929,9645293.6976637,2.9803275626835e+17
39.6,2.6812304203972e+14,4.7379674488124e+18,1.0806540683597e+15,1.9068898440846e+19,182940,9669598.515812,2.9878375796621e+17
39.8,2.6879710550038e+14,4.7498625221462e+18,1.0833686779131e+15,1.9116710216707e+19,182928,9694259.9783783,2.9954577972445e+17
40,2.6948029002854e+14,4.7619213539135e+18,1.0861200637129e+15,1.9165181530298e+19,182955,9719251.6887193,3.0031800590545e+17
40.2,2.7017186775481e+14,4.7741311071268e+18,1.0889052941854e+15,1.9214260781264e+19,182972,9744547.0152202,3.0109961361115e+17
40.4,2.7087109457833e+14,4.7864786582459e+18,1.0917213726735e+15,1.9263895219705e+19,182942,9770118.7510954,3.0188976217109e+17
