time,bnorm,group1diff,group1max,group1norm,group2diff,group2max,group2norm,powernorm,tot_fissions,Executioner/eigenvalue
0,1.004,0.078146076187443,0,15.629215237489,0.078146076187443,0,15.629215237489,1.3231500666018e-11,0.40884401622885,1.004
2,3.0245164164885e+17,1.0897390557422e+16,1.057024994377e+14,1.8221668275996e+18,4.4001015455471e+16,4.2691549140334e+14,7.3455152145279e+18,4000000,1.235971720967e+17,1.0046774372653
