time,bnorm,group1diff,group1max,group1norm,group2diff,group2max,group2norm,powernorm,tot_fissions,Executioner/eigenvalue
0,1.004,0.078146076187443,0,15.629215237489,0.078146076187443,0,15.629215237489,1.3231500666018e-11,0.40884401622885,1.004
2,7.5612910412212e+17,2.7243476393555e+16,2.6425624859425e+14,4.555417068999e+18,1.1000253863868e+17,1.0672887285083e+15,1.836378803632e+19,10000000,3.0899293024176e+17,1.0046774372653
