time,bnorm,group1diff,group1max,group1norm,group2diff,group2max,group2norm,powernorm,tot_fissions,Executioner/eigenvalue
0,1.004,0.078146076187443,0,15.629215237489,0.078146076187443,0,15.629215237489,1.3231500666018e-11,0.40884401622885,1.004
2,6.049032832977e+17,2.1794781114844e+16,2.114049988754e+14,3.6443336551992e+18,8.8002030910943e+16,8.5383098280667e+14,1.4691030429056e+19,8000000,2.471943441934e+17,1.0046774372653
