id,vel_x,vel_y,x,y,z
117,-1.1184348663118,15.231333313939,117,100,0
118,-1.1788838617001,15.083446194951,118,100,0
119,-1.2383148649665,14.924630391914,119,100,0
120,-1.2966604918453,14.75430357908,120,100,0
121,-1.353854838855,14.571862143774,121,100,0
122,-1.4098337562709,14.376686213111,122,100,0
123,-1.4645350922777,14.168144703041,123,100,0
124,-1.5178989072309,13.945600380847,124,100,0
125,-1.5698676573677,13.708414933217,125,100,0
126,-1.6203863478453,13.455954032783,126,100,0
127,-1.6694026548771,13.187592390832,127,100,0
128,-1.7168670165036,12.902718778192,128,100,0
129,-1.7627326916775,12.600740995405,129,100,0
130,-1.8069557876147,12.281090773876,130,100,0
131,-1.8494952552125,11.943228587317,131,100,0
132,-1.8903128519781,11.586648349877,132,100,0
133,-1.9293730720853,11.21088197884,133,100,0
